#Número registro,Nombre tercero,Descripción,Fecha contable,Importe bruto,Orgánica,Programa,Económica
2014.0000326,"COPISTERIA DE CASTELLON, S.L.",16/01/14. COPIAS PLANOS PARA ACTIVIDADES.,18/03/2014,"117,61 €",6,15124,22000
2014.0001850,PI CUATRO CB,"MARZO 14 ALQUILER DEL LOCAL SITO EN CL CARCAGENTE S/N CON DESTINO A AS JUBILADOS ""AZAHAR"", COMPENSACION SEGUN DECRETO FECHA 11-06-2014.",07/05/2014,"806,90 €",5,23000,20200
2014.0001851,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,"MARZO 14 ALQUILER DEL LOCAL SITO EN AV TOMBATOSSALS 56 CON DESTINO A AS JUBILADOS Y PENSIONISTAS ""SAN JUAN BAUTISTA""",07/05/2014,"583,83 €",5,23000,20200
2014.0001852,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,"MARZO 14 ALQUILER DEL LOCAL SITO EN CL AMALIO GIMENO 4  CON DESTINO A AS ""PROVIVA"" Y CENTRO CIVICO CONSTITUCIÓN",07/05/2014,"858,33 €",5,23000,20200
2014.0001853,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,MARZO 14 ALQUILER DEL LOCAL SITO EN CL  MAYOR 100 LOCALES 6 Y 7  CON DESTINO A AS JUBILADOS Y PENSIONISTAS Y CONSEJO FED LOCAL,07/05/2014,"876,28 €",5,23000,20200
2014.0001854,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,"MARZO 14 ALQUILER DEL LOCAL SITO EN PSO MORELLA 44 PLANTA BAJA CON DESTINO A CENTRO 3 EDAD ""CREMOR""",07/05/2014,"987,77 €",5,23000,20200
2014.0001855,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,MARZO 14 ALQUILER DEL LOCAL SITO EN CL RIO PALANCIA 17 1 2 CON DESTINO A VIVIENDA,07/05/2014,"534,81 €",5,23000,20200
2014.0001856,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,MARZO 14 ALQUILER DEL LOCAL SITO EN CL RIO PALANCIA 17 1 1 CON DESTINO A VIVIENDA,07/05/2014,"557,02 €",5,23000,20200
2014.0001857,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,MARZO 14 ALQUILER DEL LOCAL SITO EN CL RIO PALANCIA 17 1 3 CON DESTINO A VIVIENDA,07/05/2014,"557,02 €",5,23000,20200
2014.0001858,TRANSPORTES MONFORT SA,"MARZO 14 ALQUILER DEL LOCAL SITO EN CL PINTOR SOROLLA ESQ PINTOR OLIET CON DESTINO A AS 3 EDAD ""SAN JOSE OBRERO""",07/05/2014,"1.919,51 €",5,23000,20200
2014.0001859,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,MARZO 14 ALQUILER DEL LOCAL SITO EN CL ARQUITECTO ROS 4 2 CON DESTINO A VIVIENDA,07/05/2014,"319,63 €",5,23000,20200
2014.0001860,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,MARZO 14 ALQUILER DEL LOCAL SITO EN CL ARQUITECTO ROS 4 3 CON DESTINO A VIVIENDA,07/05/2014,"362,23 €",5,23000,20200
2014.0002076,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,FEBRERO 14 GASTOS COMUNIDAD DEL ALQUILER DEL LOCAL SITO EN CL ARQUITECTO ROS 4 2 CON DESTINO A VIVIENDA,07/05/2014,"15,00 €",5,23000,20200
2014.0002077,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,FEBRERO 14 GASTOS COMUNIDAD DEL ALQUILER DEL LOCAL SITO EN CL ARQUITECTO ROS 4 3 CON DESTINO A VIVIENDA,07/05/2014,"15,00 €",5,23000,20200
2014.0002317,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,"DICIEMBRE 13 ALQUILER DEL LOCAL SITO EN CL HISTORIADOR ESCOLANO 28 CON DESTINO A SERV. SOCIALES, COMPENSACION SEGUN DECRETO FECHA",26/05/2014,"1.992,66 €",5,23000,20200
2014.0002318,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,"ENERO 14 ALQUILER DEL LOCAL SITO EN CL HISTORIADOR ESCOLANO 28 CON DESTINO A SERV. SOCIALES, COMPENSACION SEGUN DECRETO FECHA",26/05/2014,"1.992,66 €",5,23000,20200
2014.0002319,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,"FEBRERO 13 ALQUILER DEL LOCAL SITO EN CL HISTORIADOR ESCOLANO 28 CON DESTINO A SERV. SOCIALES, COMPENSACION SEGUN DECRETO FECHA",26/05/2014,"1.992,66 €",5,23000,20200
2014.0002320,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,"MARZO 13 ALQUILER DEL LOCAL SITO EN CL HISTORIADOR ESCOLANO 28 CON DESTINO A SERV. SOCIALES, COMPENSACION SEGUN DECRETO FECHA",26/05/2014,"1.992,66 €",5,23000,20200
2014.0002324,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,MARZO 14 ALQUILER DEL LOCAL SITO EN CL SAN PEDRO PASCUAL 62 CON DESTINO A CONSULTORIO INSALUD,26/05/2014,"688,26 €",5,23000,20200
2014.0002325,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,"MARZO 14 ALQUILER DEL LOCAL SITO EN CL OBISPO SALINAS CHAFLAN CL CISCAR CON DESTINO A LA FEDERACIÓN DISMINUIDOS ""COCEMFE""",26/05/2014,"1.723,26 €",5,23000,20200
2014.0002326,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,"MARZO 14 ALQUILER DEL LOCAL SITO EN  CL CISCAR 4 CON DESTINO A LA FEDERACIÓN DISMINUIDOS ""COCEMFE""",26/05/2014,"3.844,02 €",5,23000,20200
2014.0002327,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,MARZO14 ALQUILER DEL LOCAL SITO EN PSO RIBALTA 21 CON DESTINO A DEPENDENCIAS SERVICIO DE IGUALDAD,26/05/2014,"1.003,01 €",5,23000,20200
2014.0002328,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,FEBRERO 14 ALQUILER DEL LOCAL SITO EN CL LEPANTO 42 2 2 CON DESTINO A VIVIENDA,26/05/2014,"338,82 €",5,23000,20200
2014.0002329,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,ENERO 14 ALQUILER DEL LOCAL SITO EN CL SAN JOAQUIN 5 1 1  CON DESTINO A VIVIENDA,26/05/2014,"185,15 €",5,23000,20200
2014.0002330,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,FEBRERO 14 ALQUILER DEL LOCAL SITO EN CL SAN JOAQUIN 5 1 1  CON DESTINO A VIVIENDA,26/05/2014,"184,22 €",5,23000,20200
2014.0002331,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,MARZO 14 ALQUILER DEL LOCAL SITO EN CL SAN JOAQUIN 5 1 1  CON DESTINO A VIVIENDA,26/05/2014,"184,22 €",5,23000,20200
2014.0002336,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,MARZO 14 ALQUILER DEL LOCAL SITO EN CL LEPANTO 42 2 2 CON DESTINO A VIVIENDA,26/05/2014,"338,82 €",5,23000,20200
2014.0002346,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,ABRIL 14 ALQUILER DEL LOCAL SITO EN CL MARQUES DE LA ENSENADA 10 CON DESTINO A CTRO SERV SOCIALES RAFALAFENA,26/05/2014,"993,17 €",5,23000,20200
2014.0002347,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,ABRIL 14 ALQUILER DEL LOCAL SITO EN CL DR FLEMING 19 CON DESTINO A AS MADRES UNIDAS DE CASTELLON,26/05/2014,"1.427,10 €",5,23000,20200
2014.0002348,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,ABRIL 14 ALQUILER DEL LOCAL SITO EN CL SAN PEDRO PASCUAL 62 CON DESTINO A CONSULTORIO INSALUD,26/05/2014,"688,26 €",5,23000,20200
2014.0002349,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,ABRIL 14 ALQUILER DEL LOCAL SITO EN PSO RIBALTA 21 CON DESTINO A DEPENDENCIAS SERVICIO DE IGUALDAD,26/05/2014,"1.003,01 €",5,23000,20200
2014.0002350,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,ABRIL 14 ALQUILER DEL LOCAL SITO EN PL PAIS VALENCIA 13 1 2 21 CON DESTINO A VIVIENDA,26/05/2014,"318,12 €",5,23000,20200
2014.0002352,FUNDACION CAJA CASTELLON,"ABRIL 14 ALQUILER ""EDIFICIO HUCHA"" PROPIEDAD DE LA FUNDACIÓN CAJA CASTELLÓN"" PARA DEPENDENCIAS DE LA AGENCIA DE DESARROLLO URBANÍSTICO Y SERVICIOS SOCIALES",26/05/2014,"10.083,32 €",5,23000,20200
2014.0002354,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,ABRIL 14 ALQUILER DEL LOCAL SITO EN CTRA ALMAZORA 219 BAJO B  CON DESTINO A AS JUBILADOS Y PENSIONISTAS GPO STA TERESA,26/05/2014,"501,96 €",5,23000,20200
2014.0002355,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,ABRIL 14 ALQUILER DEL LOCAL SITO EN CL SAN JOAQUIN 5 1 1  CON DESTINO A VIVIENDA,26/05/2014,"184,22 €",5,23000,20200
2014.0002357,INTURMED SL,ABRIL 14 ALQUILER DEL LOCAL SITO EN CL PELAYO 16 BAJO CON DESTINO A BANCO ALIMENTOS Y MAT HUMANITARIO,26/05/2014,"799,82 €",5,23000,20200
2014.0002360,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,ABRIL 14 ALQUILER DEL LOCAL SITO EN CL CARCAGENTE 13  CON DESTINO A CENTRO 3 EDAD AZAHAR (TALLERES),26/05/2014,"829,81 €",5,23000,20200
2014.0002361,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,"ABRIL 14 ALQUILER DEL LOCAL SITO EN CL HISTORIADOR ESCOLANO 28 CON DESTINO A SERV. SOCIALES, COMPENSACION SEGUN DECRETO FECHA",26/05/2014,"1.992,66 €",5,23000,20200
2014.0002362,PI CUATRO CB,"ABRIL 14 ALQUILER DEL LOCAL SITO EN CL CARCAGENTE S/N CON DESTINO A AS JUBILADOS ""AZAHAR""",26/05/2014,"806,90 €",5,23000,20200
2014.0002363,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,"ABRIL 14 ALQUILER DEL LOCAL SITO EN CL AMALIO GIMENO 4  CON DESTINO A AS ""PROVIVA"" Y CENTRO CIVICO CONSTITUCIÓN",26/05/2014,"858,33 €",5,23000,20200
2014.0002364,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,ABRIL 14 ALQUILER DEL LOCAL SITO EN CL LEPANTO 42 2 2 CON DESTINO A VIVIENDA,26/05/2014,"338,82 €",5,23000,20200
2014.0002365,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,ABRIL 14 ALQUILER DEL LOCAL SITO EN CL  MAYOR 100 LOCALES 6 Y 7  CON DESTINO A AS JUBILADOS Y PENSIONISTAS Y CONSEJO FED LOCAL,26/05/2014,"876,28 €",5,23000,20200
2014.0002366,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,"ABRIL 14 ALQUILER DEL LOCAL SITO EN PSO MORELLA 44 PLANTA BAJA CON DESTINO A CENTRO 3 EDAD ""CREMOR""",26/05/2014,"987,77 €",5,23000,20200
2014.0002367,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,ABRIL 14 ALQUILER DEL LOCAL SITO EN CL RIO PALANCIA 17 1 3 CON DESTINO A VIVIENDA,26/05/2014,"557,02 €",5,23000,20200
2014.0002368,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,ABRIL 14 ALQUILER DEL LOCAL SITO EN CL RIO PALANCIA 17 1 1 CON DESTINO A VIVIENDA,26/05/2014,"557,02 €",5,23000,20200
2014.0002369,TRANSPORTES MONFORT SA,"ABRIL 14 ALQUILER DEL LOCAL SITO EN CL PINTOR SOROLLA ESQ PINTOR OLIET CON DESTINO A AS 3 EDAD ""SAN JOSE OBRERO""",26/05/2014,"1.919,51 €",5,23000,20200
2014.0002370,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,ABRIL 14 ALQUILER DEL LOCAL SITO EN CL ARQUITECTO ROS 4 2 CON DESTINO A VIVIENDA,26/05/2014,"319,63 €",5,23000,20200
2014.0002371,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,ABRIL 14 ALQUILER DEL LOCAL SITO EN CL ARQUITECTO ROS 4 3 CON DESTINO A VIVIENDA,26/05/2014,"362,23 €",5,23000,20200
2014.0002494,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,2º TRIM 14 GASTOS CDAD DEL ALQUILER DEL LOCAL SITO EN CL  MAYOR 100 LOCALES 6 Y 7  CON DESTINO A AS JUBILADOS Y PENSIONISTAS Y CONSEJO FED LOCAL,05/06/2014,"336,94 €",5,23000,20200
2014.0002495,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,MARZO 14 GASTOS CDAD DEL ALQUILER DEL LOCAL SITO EN CL ARQUITECTO ROS 4 2 CON DESTINO A VIVIENDA,05/06/2014,"15,00 €",5,23000,20200
2014.0002496,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,MARZO 14 GASTOS CDAD DEL ALQUILER DEL LOCAL SITO EN CL ARQUITECTO ROS 4 3 CON DESTINO A VIVIENDA,05/06/2014,"15,00 €",5,23000,20200
2014.0003328,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,"ABRIL 14 ALQUILER DEL LOCAL SITO EN CL OBISPO SALINAS CHAFLAN CL CISCAR CON DESTINO A LA FEDERACIÓN DISMINUIDOS ""COCEMFE""",11/07/2014,"1.723,26 €",5,23000,20200
2014.0003329,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,"ABRIL 14 ALQUILER DEL LOCAL SITO EN  CL CISCAR 4 CON DESTINO A LA FEDERACIÓN DISMINUIDOS ""COCEMFE""",11/07/2014,"3.844,02 €",5,23000,20200
2014.0003335,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,"ENERO 14 ALQUILER DEL LOCAL SITO EN CL CANALEJAS 95  CON DESTINO A BANCO ALIMENTOS GRAO, COMPENSACION SEGUN DECRETO FECHA",11/07/2014,"573,14 €",5,23000,20200
2014.0003336,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,"FEBRERO 14 ALQUILER DEL LOCAL SITO EN CL CANALEJAS 95  CON DESTINO A BANCO ALIMENTOS GRAO, COMPENSACION SEGUN DECRETO FECHA",11/07/2014,"573,14 €",5,23000,20200
2014.0003337,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,"MARZO 14 ALQUILER DEL LOCAL SITO EN CL CANALEJAS 95  CON DESTINO A BANCO ALIMENTOS GRAO, COMPENSACION SEGUN DECRETO FECHA",11/07/2014,"573,14 €",5,23000,20200
2014.0003338,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,"ABRIL 14 ALQUILER DEL LOCAL SITO EN CL CANALEJAS 95  CON DESTINO A BANCO ALIMENTOS GRAO, COMPENSACION SEGUN DECRETO FECHA",11/07/2014,"573,14 €",5,23000,20200
2014.0003341,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,"MAYO 14 ALQUILER DEL LOCAL SITO EN CL CANALEJAS 95  CON DESTINO A BANCO ALIMENTOS GRAO, COMPENSACION SEGUN DECRETO FECHA",11/07/2014,"573,14 €",5,23000,20200
2014.0003343,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,MAYO 14 ALQUILER DEL LOCAL SITO EN CL DR FLEMING 19 CON DESTINO A AS MADRES UNIDAS DE CASTELLON,11/07/2014,"1.427,10 €",5,23000,20200
2014.0003344,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,MAYO 14 ALQUILER DEL LOCAL SITO EN PSO RIBALTA 21 CON DESTINO A DEPENDENCIAS SERVICIO DE IGUALDAD,11/07/2014,"1.003,01 €",5,23000,20200
2014.0003345,FUNDACION CAJA CASTELLON,"MAYO 14 ALQUILER ""EDIFICIO HUCHA"" PROPIEDAD DE LA FUNDACIÓN CAJA CASTELLÓN"" PARA DEPENDENCIAS DE LA AGENCIA DE DESARROLLO URBANÍSTICO Y SERVICIOS SOCIALES",11/07/2014,"10.083,32 €",5,23000,20200
2014.0003346,INTURMED SL,MAYO 14 ALQUILER DEL LOCAL SITO EN CL PELAYO 16 BAJO CON DESTINO A BANCO ALIMENTOS Y MAT HUMANITARIO,11/07/2014,"799,82 €",5,23000,20200
2014.0003347,TRANSPORTES MONFORT SA,"MAYO 14 ALQUILER DEL LOCAL SITO EN CL PINTOR SOROLLA ESQ PINTOR OLIET CON DESTINO A AS 3 EDAD ""SAN JOSE OBRERO""",11/07/2014,"1.919,51 €",5,23000,20200
2014.0003351,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,MAYO 14 ALQUILER DEL LOCAL SITO EN PL PAIS VALENCIA 13 1 2 21 CON DESTINO A VIVIENDA,11/07/2014,"318,12 €",5,23000,20200
2014.0003352,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,MAYO 14 ALQUILER DEL LOCAL SITO EN CL HISTORIADOR ESCOLANO 28 CON DESTINO A SERV. SOCIALES,11/07/2014,"1.992,66 €",5,23000,20200
2014.0003353,PI CUATRO CB,"MAYO 14 ALQUILER DEL LOCAL SITO EN CL CARCAGENTE S/N CON DESTINO A AS JUBILADOS ""AZAHAR""",11/07/2014,"806,90 €",5,23000,20200
2014.0003354,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,MAYO 14 ALQUILER DEL LOCAL SITO EN CL  MAYOR 100 LOCALES 6 Y 7  CON DESTINO A AS JUBILADOS Y PENSIONISTAS Y CONSEJO FED LOCAL,11/07/2014,"876,28 €",5,23000,20200
2014.0003361,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,"MAYO 14 ALQUILER DEL LOCAL SITO EN CL OBISPO SALINAS CHAFLAN CL CISCAR CON DESTINO A LA FEDERACIÓN DISMINUIDOS ""COCEMFE""",11/07/2014,"1.723,26 €",5,23000,20200
2014.0003362,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,"MAYO 14 ALQUILER DEL LOCAL SITO EN  CL CISCAR 4 CON DESTINO A LA FEDERACIÓN DISMINUIDOS ""COCEMFE""",11/07/2014,"3.844,02 €",5,23000,20200
2014.0003363,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,MAYO 14 ALQUILER DEL LOCAL SITO EN CTRA ALMAZORA 219 BAJO B  CON DESTINO A AS JUBILADOS Y PENSIONISTAS GPO STA TERESA,11/07/2014,"501,96 €",5,23000,20200
2014.0003364,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,MAYO 14 ALQUILER DEL LOCAL SITO EN CL CARCAGENTE 13  CON DESTINO A CENTRO 3 EDAD AZAHAR (TALLERES),11/07/2014,"829,81 €",5,23000,20200
2014.0003365,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,"MAYO 14 ALQUILER DEL LOCAL SITO EN CL AMALIO GIMENO 4  CON DESTINO A AS ""PROVIVA"" Y CENTRO CIVICO CONSTITUCIÓN",11/07/2014,"858,33 €",5,23000,20200
2014.0003366,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,MAYO 14 ALQUILER DEL LOCAL SITO EN CL RIO PALANCIA 17 1 1 CON DESTINO A VIVIENDA,11/07/2014,"557,02 €",5,23000,20200
2014.0003367,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,MAYO 14 ALQUILER DEL LOCAL SITO EN CL RIO PALANCIA 17 1 3 CON DESTINO A VIVIENDA,11/07/2014,"557,02 €",5,23000,20200
2014.0003368,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,MAYO 14 ALQUILER DEL LOCAL SITO EN CL ARQUITECTO ROS 4 2 CON DESTINO A VIVIENDA,11/07/2014,"319,63 €",5,23000,20200
2014.0003369,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,MAYO 14 ALQUILER DEL LOCAL SITO EN CL ARQUITECTO ROS 4 3 CON DESTINO A VIVIENDA,11/07/2014,"362,23 €",5,23000,20200
