Número registro,Nombre tercero,Descripción,Fecha contable,Importe factura,Orgánica,Programa,Económica
2018.0001258,PLACIDO GOMEZ SL,FEBRERO/18. SUMINISTRO LIBROS CON DESTINO BIBLIOTECAS Y AGENCIAS LECTURA MUNICIPALES  LOTE 3 (LIBROS DE MATERIAS VARIAS). DEC 20/5/16 (FORMALIZ. 30/5/16) PRORROGA DEC 3/4/17.,27/03/18,"566,36 €",4,33210,220011
2018.0001624,CASTELLO VENDIG SL,FEBRERO/18. SUMINISTRO PARA LA CAFETERA ÓRGANOS DE GOBIERNO,15/05/18,"276,35 €",1,91201,226990
2018.0001353,CASTELLO VENDIG SL,FEBRERO/18. SUMINISTRO PARA LA CAFETERA ÓRGANOS DE GOBIERNO,23/04/18,"369,39 €",1,91201,226990
2018.0001429,JARDINERIA DE CASTELLON SL,FEBRERO/18. TRABAJOS MANTENIMIENTO JARDINERIA REALIZADOS ENTORNO MAGDALENA.,26/04/18,"2.163,95 €",5,17100,227990
2018.0001468,FOMENTO AGRICOLA CASTELLONENSE SA,FEBRERO/18. TRABAJOS ORDINARIOS Y EXTRAORDINARIOS  DEL SERVICIO DE MANTENIMIENTO Y LIMPIEZA DE FUENTES ORNAMENTALES DEL TERMINO MUNICIPAL DE CASTELLON. JGL 08/09/17 (FORMALIZADO 13/10/17).,29/03/18,"21.375,58 €",5,15340,227992
2018.0001240,API MOVILIDAD SA,FEBRERO/18. TRABAJOS SEÑALIZACIÓN HORIZONTAL EN VIAS PÚBLICAS TERMINO DE CASTELLÓN.,26/04/18,"9.799,33 €",5,13300,227994
2018.0001711,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,GASTOS COMUNIDAD ORDINARIOS DEL EJERCICIO 2016 DEL LOCAL SITO EN PASEO BUENAVISTA Nº 36.,21/06/18,"220,00 €",3,92400,20200
2018.0000192,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,HONORARIOS COORDINACIÓN DE SEGURIDAD Y SALUD DE LAS OBRAS DE RESTAURACIÓN DE LAS FACHADAS DEL PALAU MUNICIPAL DE CASTELLÓN.,02/03/18,"2.299,00 €",5,15300,227060
2018.0001906,FED.PROV.DISCAPACITADOS F.Y ORG.COCEMFE,IMARZO 18. SERVICIO MUNICIPAL DE TRANSPORTE ADAPTADO. JGL 31-7-14 (FORMALIZADO 22-09-14) Y REV.PRECIOS JGL 29-12-17.,27/04/18,"41.619,89 €",5,23104,227990
2018.0001381,"ELECTRICIDAD VERCHILI, S.L.",MAGDALENA 2018.  ALUMBRADO EXTRAORDINARIO FIESTAS DE LA MAGDALENA,26/04/18,"76.548,70 €",5,16500,227990
2018.0001798,JUAN JOSE SANCHEZ LOPEZ SA,"MAR./18 CERT. 1 OBRAS REPARACIÓN EN EL CEMENTERIO, LOTE 2 ""IMPERMEABILIZACIÓN DE CUBIERTAS EN NICHOS DEL CEMENTERIO DE SAN JOSE DE CASTELLÓN"" DEC. 29/12/2017.",24/04/18,"10.726,78 €",5,16400,63200
2018.0001867,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,MARZO 18  ARRENDAMIENTO LOCAL SITO EN C/ RIO PALANCIA 17 1º-1 CON DESTINO A VIVIENDA.,20/04/18,"548,70 €",5,23100,20200
2018.0001834,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,MARZO 18 50% ARRENDAMIENTO LOCAL SITO EN PASEO BUENAVISTA 36 ENTLO CON DESTINO A AULA DEBATE MUJERES DEL GRAO.,20/04/18,"248,53 €",3,92400,20200
2018.0002947,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,MARZO 18 50% ARRENDAMIENTO LOCAL SITO EN PASEO BUENAVISTA 36 ENTLO CON DESTINO A AULA DEBATE MUJERES DEL GRAO.,15/06/18,"248,53 €",3,92400,20200
2018.0002945,COMUNIDAD DE EXPLOTACION FAMILIA CERVERA CB,MARZO 18 ARRENDAMIENTO LOCAL SITO EN AV BENICASSIM 8 CON DESTINO A ALBERGUE DE TRANSEUNTES Y ASC. GITANA.,15/06/18,"6.381,70 €",5,23100,20200
2018.0002452,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,MARZO 18 ARRENDAMIENTO LOCAL SITO EN AV TOMBATOSSALS 56 CON DESTINO A CENTRO 3º EDAD SAN JUAN BAUTISTA.,25/05/18,"596,45 €",5,23100,20200
2018.0001850,P-4 SL,MARZO 18 ARRENDAMIENTO LOCAL SITO EN AVDA CASALDUCH 84 BAJO CON DESTINO ESPAI PUBLIC DE LECTURA.,20/04/18,"1.903,11 €",4,33210,20200
2018.0001858,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,MARZO 18 ARRENDAMIENTO LOCAL SITO EN BUL BLASCO IBAÑEZ 3 ESQ FED AICA CON DESTINO A AA.VV BULEVAR BLASCO IBAÑEZ.,20/04/18,"1.071,54 €",3,92400,20200
2018.0002442,"FABRA ESCRIG, C.B.","MARZO 18 ARRENDAMIENTO LOCAL SITO EN C/ ALZIRA S/N GPO.SAN ARTURO CON DESTINO A A.VV. ""SAN ARTURO"".",25/05/18,"282,28 €",3,92400,20200
2018.0001852,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,MARZO 18 ARRENDAMIENTO LOCAL SITO EN C/ AMALIO GIMENO 4 CON DESTINO A AS.PROVIDA Y CENTRO CIVICO CONSTITUCION.,20/04/18,"854,84 €",5,23100,20200
2018.0001848,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,MARZO 18 ARRENDAMIENTO LOCAL SITO EN C/ CANONIGO SEGARRA 14 BAJO CON DESTINO A FEDEREACION DE ASOCIACIONES CIUDAD.,20/04/18,"484,65 €",3,92400,20200
2018.0001837,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,MARZO 18 ARRENDAMIENTO LOCAL SITO EN C/ CARCAGENTE 13 CON DESTINO A CENTRO 3 EDAD AZAHAR (TALLERES).,20/04/18,"843,83 €",5,23100,20200
2018.0002439,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,MARZO 18 ARRENDAMIENTO LOCAL SITO EN C/ CARCAGENTE 35 BAJO CON DESTINO A AS.AMAS DE CASA LLEDO.,25/05/18,"761,76 €",3,92400,20200
2018.0001851,PI CUATRO CB,"MARZO 18 ARRENDAMIENTO LOCAL SITO EN C/ CARCAGENTE S/N CON DESTINO A AS. DE JUBILADOS ""AZAHAR"".",20/04/18,"820,54 €",5,23100,20200
2018.0002451,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,"MARZO 18 ARRENDAMIENTO LOCAL SITO EN C/ CAUDIEL 7 GPO STA TERESA CON DESTINO A A.VV ""SANTA TERESA"".",25/05/18,"386,97 €",3,92400,20200
2018.0001854,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,MARZO 18 ARRENDAMIENTO LOCAL SITO EN C/ CHILCHES 5 GPO SAN ENRIQUE CON DESTINO A A.VV SAN ENRIQUE Y SAN BARTOLOME.,20/04/18,"429,94 €",3,92400,20200
2018.0001826,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,MARZO 18 ARRENDAMIENTO LOCAL SITO EN C/ CISCAR 4 CON DESTINO A FEDERACION DE DISMINUIDOS FISICOS COCEMFE.,20/04/18,"3.903,93 €",5,23100,20200
2018.0001898,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,"MARZO 18 ARRENDAMIENTO LOCAL SITO EN C/ CRONISTA MUNTANER 6 CON DESTINO A.VV.""CREMOR"".",20/04/18,"773,78 €",3,92400,20200
2018.0001859,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,MARZO 18 ARRENDAMIENTO LOCAL SITO EN C/ CRONISTA REVEST 14-B CON DESTINO A A.V.V PERI 18,20/04/18,"534,49 €",3,92400,20200
2018.0002943,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,"MARZO 18 ARRENDAMIENTO LOCAL SITO EN C/ DOCTOR FERRAN, 24 BAJO CON DESTINO A A.VV RAFALAFENA.",15/06/18,"1.051,72 €",3,92400,20200
2018.0002437,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,MARZO 18 ARRENDAMIENTO LOCAL SITO EN C/ DOCTOR FLEMING 19 CON DESTINO A ASOCIACION MADRES SOLTERAS UNIDAS.,25/05/18,"1.425,57 €",5,23100,20200
2018.0002944,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,MARZO 18 ARRENDAMIENTO LOCAL SITO EN C/ ENSEÑANZA 9 CON DESTINO A A.VV DE LA ZONA CENTRO.,15/06/18,"947,62 €",3,92400,20200
2018.0002450,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,MARZO 18 ARRENDAMIENTO LOCAL SITO EN C/ HISTORIADOR ESCOLANO 28 CON DESTINO A CENTRO DE SERVICIOS SOCIALES.,25/05/18,"2.010,39 €",5,23100,20200
2018.0002453,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,MARZO 18 ARRENDAMIENTO LOCAL SITO EN C/ LEPANTO 42 2º-2 CON DESTINO A VIVIENDA.,25/05/18,"339,14 €",5,23100,20200
2018.0001832,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,MARZO 18 ARRENDAMIENTO LOCAL SITO EN C/ MADRE VEDRUNA 2 CON DESTINO A AS. MAYORES VEDRUNA.,20/04/18,"544,50 €",3,92400,20200
2018.0002449,MOLINA Y POZO SL,MARZO 18 ARRENDAMIENTO LOCAL SITO EN C/ MANUEL AZAÑA 8 CON DESTINO A ESPAI PUBLIC DE LECTURA.,25/05/18,"794,24 €",4,33210,20200
2018.0001833,HNOS. ADELL ANGLES CB,MARZO 18 ARRENDAMIENTO LOCAL SITO EN C/ MARQUES DE LA ENSENADA 10 CON DESTINO A CENTRO MUNICIPAL DE SERVICIOS SOCIALES.,20/04/18,"987,18 €",5,23100,20200
2018.0001853,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,MARZO 18 ARRENDAMIENTO LOCAL SITO EN C/ MAYOR 100-1º PLANTA.LOCALES Nº6 Y 7 CON DESTINO A AS.DE JUBILADOS Y PENSIONISTAS.,20/04/18,"885,50 €",5,23100,20200
2018.0002445,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,MARZO 18 ARRENDAMIENTO LOCAL SITO EN C/ MAYOR 76 CON DESTINO A UNION DE CONSUMIDORES DE ESPAÑA.,25/05/18,"491,09 €",4,49320,20200
2018.0002448,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,MARZO 18 ARRENDAMIENTO LOCAL SITO EN C/ MONCADA 12 CON DESTINO A FEDERACION VECINOS CASTELLON.,25/05/18,"493,51 €",3,92400,20200
2018.0001830,FERRER LABERNIA CB,MARZO 18 ARRENDAMIENTO LOCAL SITO EN C/ MONCADA 13 CON DESTINO A AA.VV DOCTOR MARAÑON.,20/04/18,"780,76 €",3,92400,20200
2018.0001827,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,"MARZO 18 ARRENDAMIENTO LOCAL SITO EN C/ OBISPO SALINAS, CHAFAN C/ CISCAR CON DESTINO FEDERACION DE DISMINUIDOS FISICOS COCEMFE.",20/04/18,"1.697,52 €",5,23100,20200
2018.0001894,TRANSPORTES MONFORT SA,"MARZO 18 ARRENDAMIENTO LOCAL SITO EN C/ PINTOR SOROLLA ESQ PINTOR OLIET CON DESTINO A AS 3º EDAD ""SAN JOSE OBRERO"".",20/04/18,"1.917,45 €",5,23100,20200
2018.0001868,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,MARZO 18 ARRENDAMIENTO LOCAL SITO EN C/ RIO PALANCIA 17 1º-2 CON DESTINO A VIVIENDA.,20/04/18,"528,40 €",5,23100,20200
2018.0001891,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,MARZO 18 ARRENDAMIENTO LOCAL SITO EN C/ RIO PALANCIA 17 1º-3 CON DESTINO A VIVIENDA.,20/04/18,"548,70 €",5,23100,20200
2018.0001835,LA MURALLA DE BALAGUER SL,MARZO 18 ARRENDAMIENTO LOCAL SITO EN C/ SAN FRANCISCO 95 CON DESTINO A A.VV RAVAL DE LA TRINIDAD.,20/04/18,"1.562,58 €",3,92400,20200
2018.0002454,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,MARZO 18 ARRENDAMIENTO LOCAL SITO EN C/ TIRANT LO BLANCH Nº8 BAJO CON DESTINO A AAVV PINAR DEL GRAO.,25/05/18,"407,95 €",3,92400,20200
2018.0002438,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,MARZO 18 ARRENDAMIENTO LOCAL SITO EN C/ TORAS 1 BAJO GPO.PPTUO SOCORRO CON DESTINO A AS. DE MUJERES 8 DE MARZO.,25/05/18,"812,50 €",3,92400,20200
2018.0001824,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,MARZO 18 ARRENDAMIENTO LOCAL SITO EN C/ TORRECHIVA 4 GPO LOURDES CON DESTINO A A.VV LA ADUANA.,20/04/18,"649,44 €",3,92400,20200
2018.0001828,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,"MARZO 18 ARRENDAMIENTO LOCAL SITO EN C/CANET LO ROIG, 49 GPO.ROSARIO CON DESTINO A  A.VV ""SABONER"".",20/04/18,"541,66 €",3,92400,20200
2018.0001829,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,MARZO 18 ARRENDAMIENTO LOCAL SITO EN C/MARTINEZ DE TENA Nº19 CON DESTINO A BARRIO DE LA GUINEA.,20/04/18,"1.429,12 €",3,92400,20200
2018.0001838,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,MARZO 18 ARRENDAMIENTO LOCAL SITO EN C/OBISPO SALINAS 81 CON DESTINO A A.VV.GUMBAU.,20/04/18,"969,94 €",3,92400,20200
2018.0001855,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,"MARZO 18 ARRENDAMIENTO LOCAL SITO EN CAMINO SAN JOSE 5 CON DESTINO A GRUPO SCOUT ""SANT FRANCESC"".",20/04/18,"124,68 €",3,92400,20200
2018.0001861,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,"MARZO 18 ARRENDAMIENTO LOCAL SITO EN CAMINO SAN JOSE 5 CON DESTINO A GRUPO SCOUT ""SANT FRANCESC"".",20/04/18,"124,68 €",3,92400,20200
2018.0001844,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,MARZO 18 ARRENDAMIENTO LOCAL SITO EN CTRA ALCORA KM 9 51-A CON DESTINO A AA.VV VENTA NOVA.,20/04/18,"517,92 €",3,92400,20200
2018.0002441,"COMUNIDAD LORETO, S.L.","MARZO 18 ARRENDAMIENTO LOCAL SITO EN CTRA NACIONAL 340, KM 68.5 CON DESTINO A ALMACEN BRIGADAS MUNICIPALES.",25/05/18,"2.790,73 €",3,92020,20200
2018.0002443,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,MARZO 18 ARRENDAMIENTO LOCAL SITO EN CUADRA BORRIOLENCH 56 1º CON DESTINO A A.VV.TOMBATOSSALS.,25/05/18,"956,54 €",3,92400,20200
2018.0002444,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,"MARZO 18 ARRENDAMIENTO LOCAL SITO EN CUADRA BORRIOLENCH, 56 BAJO CON DESTINO AS ASPERGER CASTELLÓ",25/05/18,"456,50 €",3,92400,20200
2018.0001831,FUNDACION CAJA CASTELLON,"MARZO 18 ARRENDAMIENTO LOCAL SITO EN EDIFICIO HUCHA Y CASA ABADIA CON DESTINO A OFICINAS SERV.SOCIALES,ETC.",20/04/18,"14.116,67 €",5,23100,20200
2018.0002447,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,MARZO 18 ARRENDAMIENTO LOCAL SITO EN GRAN VIA TARREGA MONTEBLANCO Nº 1 CON DESTINO A AS.COLUMBIA NOS UNE.,25/05/18,"706,65 €",3,92400,20200
2018.0001840,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,"MARZO 18 ARRENDAMIENTO LOCAL SITO EN PASEO MORELLA 44 ENTRESUELO CON DESTINO A A.VV ""SAN JOSE OBRERO"".",20/04/18,"486,81 €",3,92400,20200
2018.0001843,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,"MARZO 18 ARRENDAMIENTO LOCAL SITO EN PASEO MORELLA 44 PLANTA BAJA CON DESTINO A AS.JUB Y PENS ""CREMOR"".",20/04/18,"996,52 €",5,23100,20200
2018.0002440,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,MARZO 18 ARRENDAMIENTO LOCAL SITO EN PASEO RIBALTA 21 CON DESTINO A DEPENDENCIAS DEL SERVICIO DE IGUALDAD.,25/05/18,"1.024,70 €",5,23100,20200
2018.0001846,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,MARZO 18 ARRENDAMIENTO LOCAL SITO EN PDA BOVALAR 42 100 CON DESTINO A AVV PENYETA ROJA.,20/04/18,"654,63 €",3,92400,20200
2018.0001836,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,MARZO 18 ARRENDAMIENTO LOCAL SITO EN PL PESCADERIA 8 BIS 1º CON DESTINO A AS.MUJERES EN IGUALDAD.,20/04/18,"368,05 €",3,92400,20200
2018.0001823,ABALPA ESTADIO SL,MARZO 18 ARRENDAMIENTO LOCAL SITO EN POL. ESTADIO NAVE 16 CON DESTINO A ARCHIVO ALMACEN BRIGADAS.,20/04/18,"3.645,91 €",3,92020,20200
2018.0001896,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,MARZO 18 ARRENDAMIENTO LOCAL SITO EN POLIGONO ESTADIO NAVE 10 CON DESTINO A ALMACEN BRIGADAS MUNICIPALES.,20/04/18,"783,12 €",3,92020,20200
2018.0001897,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,MARZO 18 ARRENDAMIENTO LOCAL SITO EN POLIGONO ESTADIO NAVE 10 CON DESTINO ALMACEN BRIGADAS MUNICIPALES.,20/04/18,"783,12 €",3,92020,20200
2018.0001895,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,MARZO 18 ARRENDAMIENTO LOCAL SITO EN POLIGONO ESTADIO NAVE 47 CON DESTINO A ALMACEN BRIGADAS MUNICIPALES.,20/04/18,"1.305,23 €",3,92020,20200
2018.0001857,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,MARZO 18 ARRENDAMIENTO LOCAL SITO EN PSO UNIVERSITAT 27-29 CON DESTINO A AMBULATORIO UNIVERSITAT.,20/04/18,"2.219,38 €",3,92020,20200
2018.0002446,JOAQUIN LLANSOLA SL,MARZO 18 ARRENDAMIENTO LOCAL SITO EN RD MIJARES 32 CON DESTINO A ARCHIVO ADMINISTRATIVO MUNICIPAL.,25/05/18,"3.586,49 €",4,33210,20200
2018.0001825,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,MARZO 18 ARRENDAMIENTO LOCAL SITO EN RONDA VINATEA 12 CON DESTINO A AS. ESCLEROSIS MULTIPLE.,20/04/18,"3.862,45 €",3,92400,20200
2018.0001927,ASOC GRUP AU D'ORNITOLOGIA,"MARZO 18.  SERVICIO DE SEGUIMIENTO, CONTROL, CENSO Y ELIMINACIÓN DE ALGUNAS ESPECIES DE  AVIFAUNA URBANA",21/06/18,"1.761,32 €",5,17000,227990
2018.0001776,LLIBRERIA CASTELLO SL,MARZO 18.  SUMINISTRO LIBROS CON DESTINO BIBLIOTECAS Y AGENCIAS LECTURA MUNICIPALES  LOTE 2 (LIBROS DE NARRATIVA). DEC 20/5/16 (FORMALIZ. 30/5/16) PRORROGA DEC 3/4/17.,24/04/18,"562,52 €",4,33210,220011
2018.0002269,TEKNOSERVICE SL,"MARZO 18. ARRENDAMIENTO INSTAL.Y MANT. 48 ORDENADORES PERSONALES Y MAT.PROYECCION AULA FORM.CTRO.SOCIAL GRAO, AULA FORM.INTERNA, BIBLIOTECAS Y SALAS LECTURA. DEC 27/11/17 (FORM.13/12/17) ACTA RECEP. 26/02/18.(1ª OP.CONTABLE S/ BASE 6ª)",15/05/18,"990,18 €",3,92053,20604
2018.0002291,RICOH ESPAÑA SLU,"MARZO 18. ARRENDAMIENTO Y MANTENIMIENTO DE 188 EQUIPOS DE IMPRESION, ESCANEO Y FOTOCOPIADO, EFICIENTEMENTE ENERGETICOS PARA EL AYUNTAMIENTO DE CS. JGL 13/1/17 (FORMALIZADO 8/2/17)ACTA RECEPCION 14/3/17 (PUESTA EN MARCHA 9/3/17).",18/05/18,"13.261,48 €",3,92053,20601
2018.0001886,TALHER SA,MARZO 18. CAMPAÑA CONTRA EL PICUDO ROJO DE LAS PALMERAS JGL 23-12-15 (FORMALIZADO 19-01-16).,27/04/18,"2.092,47 €",5,17100,227991
2018.0001797,FUNDACION AMIGO,"MARZO 18. CONTRATACION PROYEC.SEGUIMIENTO ESCOLAR Y EDUCATIVO, ACTIV. DE ACOMPAÑAMIENTO Y REFUERZO ALUMNADO PROBLEMATICA ABSENTISMO ESCOLAR. JGL 20/10/17 (FORMALIZADO 30/10/17).",27/04/18,"7.300,50 €",5,23109,227990
2018.0001883,SERUNION SAU,"MARZO 18. DESARROLLO PROGRAMA ""MENJAR A CASA""  APROBADO POR JGL 20/09/13 SUSCRITO EL 15/11/13 (1ª PRORROGA JGL 22-07-16) SEGUN JGL 30/06/17.",27/04/18,"2.041,20 €",5,23107,227991
2018.0001841,AUDIO GIL SL,MARZO 18. EJECUCION DEL PROGRAMA DE GESTION DE LA DIVERSIDAD CULTURAL EN EL AMBITO EDUCATIVO DEC 07/09/16 FORMALIZADO 27-09-16 REAJUSTE ANUALIDADES DEC 03/11/16,24/04/18,"1.914,00 €",5,23111,227991
2018.0001790,ASOCIACION DE TECNICOS Y TECNICAS DE LA MEDIACION,MARZO 18. ELABORACIÓN Y EJECUCIÓN DEL PROYECTO ACERCANDO DEC. 17-08-2015  (FORMALIZADO 27-08-15) Y PRORROGA DEC 26/05/17.,24/04/18,"1.657,91 €",5,23111,226994
2018.0001788,ASOCIACION DE TECNICOS Y TECNICAS DE LA MEDIACION,MARZO 18. ELABORACIÓN Y EJECUCIÓN DEL PROYECTO STOP RUMORES (RED ANTI RUMORES CASTELLÓN) DEC. 12/08/15 (FORMALIZADO 27/08/15) Y PRORROGA DEC 26/05/17.,24/04/18,"1.374,58 €",5,23111,227993
2018.0002913,ABACUS SOCIEDAD COPP CATALANA LIMITADA,"MARZO 18. LOTE 1.- MATERIAL DE ESCRITURA, CORRECCION Y CORTE, CONTRATO DEL SUMINISTRO DE MATERIAL DE OFICINA. DEC 25-07-16 (FORMALIZADO 27-07-16) Y PRORROGA DEC 9/05/17.",05/06/18,"696,06 €",3,92065,220001
2018.0002128,FULVIO NAVARRO E HIJOS SL,"MARZO 18. LOTE 2.- MATERIAL DE ARCHIVO Y CLASIFICACION,CONTRATO DEL SUMINISTRO DE MATERIAL DE OFICINA. DEC 25-07-16 (FORMALIZADO 27-07-16) Y PRORROGA DEC 9/05/17.",04/05/18,"205,78 €",3,92065,220001
2018.0002985,VEDAT CASTELLON SA,"MARZO 18. LOTE 2.- MOTOCICLETAS Y QUADS, CONTRATO SERVICIO DE REPARACION, REPOSICION DE PIEZAS Y MANTENIMIENTO DE TODOS LOS VEHICULOS, MOTOCICLETAS Y BICICLETAS POLICIALES Y DE A.M.U. JGL 28/7/17 (FORMALIZADO 31/7/17).",15/06/18,"1.552,62 €",5,13230,21400
2018.0001948,SMART MOBILITY SYSTEMS SL,"MARZO 18. LOTE 3: BICICLETAS, TRICICLOS Y KARTS A PEDALES, CONTRATO SERVICIO REPARACION, REPOSICION DE PIEZAS Y MANTENIMIENTO DE TODOS LOS VEHICULOS, MOTOCICLETAS Y BICICLETAS POLICIALES Y DE A.M.U. JGL 28/7/17 (FORMALIZADO 31/7/17).",04/05/18,"78,75 €",5,13230,21400
2018.0002072,OFERTAS COSTA AZAHAR SL,"MARZO 18. PRESTACION DEL SERVICIO ""ESCOLA DE MATI I VESPRADA"" CURSOS 2017-2018 Y 2018-2019. JGL 28/7/17 (FORMALIZADO 30/08/17).",04/05/18,"14.770,80 €",5,23102,227996
2018.0002173,"IOCUM GESTIO ESPORTIVA I EDUCATIVA, S.L.","MARZO 18. PROYECTO""PATIS OBERTS""SERVICIO DE DINAMIZACIÓN DE PATIOS ESCOLARES FUERA HORARIO LECTIVO POR MEDIO DE ACTIVIDADES FISIO-DEPORTIVAS Y LUDICO EDUCATIVAS, DEC 28/09/17.",31/05/18,"1.320,47 €",4,32000,227992
2018.0002060,BBVA RENTING SA,MARZO 18. RENTING DE UN VEHICULO AUTOBOMBA POLISOCORRO DE PRIMERA INSTANCIA CON DESTINO AL PARQUE DE BOMBEROS. JGL 28-11-08 (ACTA RECEPCION 04-09-09).,18/05/18,"3.152,32 €",5,13600,20403
2018.0001911,FOMENTO DE CONSTRUCCIONES Y CONTRATAS SA,"MARZO 18. SERV.RECOGIDA Y ELIMINACIÓN PILAS USADAS TIPO NORMAL, BOTON, BATERIAS DE TELEF. MOVILES Y SUM.CONTENEDORES. JGL 4/9/15 (FORMALIZ 25/9/15)  JGL 14/7/17.",27/04/18,"2.113,88 €",5,16220,227991
2018.0002071,ATRIO 31 INGENIERIA Y DIRECCION DE OBRAS. S.L.P,MARZO 18. SERVICIO DE ASISTENCIA TECNICA Y CONTROL DE LA ESTACION DEPURADORA DE AGUAS RESIDUALES Y COLECTORES PRINCIPALES DEL SISTEMA DE SANEAMIENTO DE CASTELLO. DEC. 29/09/17 (FORMALIZADO 25/10/17).,04/05/18,"1.179,00 €",5,16000,227060
2018.0001880,OESIA NETWORKS SL,MARZO 18. SERVICIO DE ATENCION E INFORMACION TELEFONICA A LA CIUDADANIA A TRAVES DEL 010 Y OTROS CANALES ALTERNATIVOS POR EL PERSONAL ESPECIALIZADO. JGL 09/06/17 (FORMALIZADO 19/06/17).,27/04/18,"5.467,72 €",3,92500,22799
