Número registro,Nombre tercero,Descripción,Fecha contable,Importe factura,Orgánica,Programa,Económica
2018.0006952,CULTURAMA SL,"18/08/18. REALIZACIÓN CAMPAÑA ""CASTELLÓ MES SOSTENIBLE"" CELEBRADA EN EL PINAR.",13/12/18,"860,56 ¤",5,17000,226990
2018.0006953,CULTURAMA SL,"29/09/18. REALIZACIÓN CAMPAÑA ""CASTELLÓ MES SOSTENIBLE"" CELEBRADA EN LA PLAZA MAYOR.",13/12/18,"860,56 ¤",5,17000,226990
2018.0006954,INSTITUTO VALENCIANO DE FINANZAS,26/09/18. TARJETA DE CERTIFICADO DE EMPLEADO PÚBLICO.,13/12/18,"28,23 ¤",3,92052,21610
2018.0006955,JARDINERIA DE CASTELLON SL,"OCTUBRE 18.  LOTE 2 (ERMITAS Y PARQUE MERIDIANO) CONTRATO CONSERVACION, SUMINISTRO Y MANTENIMIENTO  VEGETALES Y MATERIALES PARQUES Y JARDINES DE CASTELLON. JGL 18/05/18 Y REAJUSTE JGL 7/09/18.",30/11/18,"12.965,69 ¤",5,17100,227990
2018.0006956,FERRETERIA ESCRIG SL,31/10/18. COPIAS LLAVES PARA BRIGADAS.,13/12/18,"7,50 ¤",5,15350,221990
2018.0006957,MANIPULADOS CATARROJA SL,30/10/18. SUMINISTRO DE 5000 BOLSAS DE RAFIA REUTILIZABLES PARA EL EJERCICIO 2018 PARA AYUDAR A LOS VENDEDORES DE LOS MERCADOS CENTRAL Y SAN ANTONIO A LA REDUCCION DEL CONSUMO DE BOLSAS DE PLASTICO.DEC 18/07/2018,04/12/18,"5.239,30 ¤",4,43100,226996
2018.0006958,COPE- RADIO POPULAR SA,DEL 3 AL 9/09/18. CUÑAS PUBLICITARIAS S/CAMPAÑA ANIVERSARIO 767 DE CASTELLÓN EN CADENA COPE Y CADENA 100.,18/12/18,"1.210,00 ¤",1,92070,22602
2018.0006959,COPE- RADIO POPULAR SA,DEL 9 AL 13/10/18. CUÑAS PUBLICITARIAS S/CAMPAÑA MOSTRA D'ARTS ESCÈNIQUES DE CASTELLÓN EN CADENA COPE.,18/12/18,"500,00 ¤",1,92070,22602
2018.0006960,COPE- RADIO POPULAR SA,DEL 5 AL 9/10/18. CUÑAS PUBLICITARIAS S/CAMPAÑA NOU D?OCTUBRE EN CADENA COPE Y CADENA 100.,18/12/18,"500,00 ¤",1,92070,22602
2018.0006961,NORRIS BRONSON Y ASOCIADOS SLU,13/11/18. SERVICIOS NECESARIOS PARA LA REALIZACION DE LA CAMPAÑA DE DINAMIZACION COMERCIAL DE LA CIUDAD MEDIANTE ANIMACION INFANTIL EN LOS BARRIOS S/DEC 23/02/2018,04/12/18,"12.342,00 ¤",4,43100,2269912
2018.0006962,"ENVIDEA MULTIMEDIA, S.L.","DEL 15/06 AL 30/10/18. SERVICIO DE PRODUCCIÓN LIVE DE PLENOS, ENTREGA MEDALLA DE ORO A LA UJI EN EL TEATRE DEL RAVAL Y CELEBRACIÓN ASAMBLEA CIUDADANA.",13/12/18,"3.872,00 ¤",3,92053,227060
2018.0006963,"SERVICIOS DE EMERGENCIAS MEDICAS DE CASTELLON,SL",12/11/18. SVB. SOPORTE VITAL BÁSICO CON MOTIVO DELA CELEBRACIÓN DE LA MARXA A PEU DE LES ERMITES.,04/12/18,"400,00 ¤",5,13500,227991
2018.0006965,MD EMPRESAS LEVANTE SL,10/11/18. ADQUISICIÓN DE DIVERSO MATERIAL A EFECTOS DE MEJORAR EL RENDIMIENTO DE LA SALA (CIMSE). TECLADOS Y RATONES.,13/12/18,"1.316,42 ¤",5,13200,21601
2018.0006966,"ARQUEOLOGIA I PATRIMONI, S.L.U.",11/11/18. VISITA GUIADA A VINAMARGO DENTRO DE LA 21ª EDICIÓN JORNADAS DE CULTURA POPULAR EN CASTELLÓN.,13/12/18,"302,50 ¤",4,33400,226091
2018.0006967,ANEK  S3 S.L,13/11/18. SUMINISTRO DE 2 PACKS ESPACIO CARDIOPROTEGIDO  (DESFIBRILADORES) Y 2 PARCHES PEDIÁTRICOS PARA LAS INSTALACIONES DEPORTIVAS DE CASTALIA Y EL RAVAL. DEC 6/11/2018,04/12/18,"3.223,44 ¤",5,31100,221991
2018.0006969,SUMINISTROS INDUSTRIALES Y RECAMBIOS SL,OCTUBRE/18. MATERIAL PARA SU USO POR BRIGADAS.,13/12/18,"506,80 ¤",5,15350,221990
2018.0006970,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,14/11/18. SERVICIO DE REDISEÑO Y MAQUETACIÓN DEL CUADRÍPTICO INFORMATIVO L'ESCOLA CANTA 2019.,13/12/18,"197,23 ¤",4,32000,226992
2018.0006971,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,SEPTIEMBRE 18 ARRENDAMIENTO LOCAL SITO EN C/ ENSEÑANZA 9 CON DESTINO A A.VV DE LA ZONA CENTRO.,30/11/18,"968,47 ¤",3,92400,20200
2018.0006972,COMUNIDAD DE EXPLOTACION FAMILIA CERVERA CB,AGOSTO 18 ARRENDAMIENTO LOCAL SITO EN AV BENICASSIM 8 CON DESTINO A ALBERGUE DE TRANSEUNTES Y ASC. GITANA.,30/11/18,"6.381,70 ¤",5,23100,20200
2018.0006973,COMUNIDAD DE EXPLOTACION FAMILIA CERVERA CB,SEPTIEMBRE 18 ARRENDAMIENTO LOCAL SITO EN AV BENICASSIM 8 CON DESTINO A ALBERGUE DE TRANSEUNTES Y ASC. GITANA.,30/11/18,"6.381,70 ¤",5,23100,20200
2018.0006974,"FABRA ESCRIG, CB","AGOSTO 18 ARRENDAMIENTO LOCAL SITO EN C/ ALZIRA S/N GPO.SAN ARTURO CON DESTINO A A.VV. ""SAN ARTURO"".",30/11/18,"282,28 ¤",3,92400,20200
2018.0006975,"FABRA ESCRIG, CB","SEPTIEMBRE 18 ARRENDAMIENTO LOCAL SITO EN C/ ALZIRA S/N GPO.SAN ARTURO CON DESTINO A A.VV. ""SAN ARTURO"".",30/11/18,"282,28 ¤",3,92400,20200
2018.0006976,EXPLOTACIÓN DE ALQ. BALLESTERO-LOZANO CB,DICIEMBRE 17 ARRENDAMIENTO LOCAL SITO EN C/ SAN PEDRO PASCUAL 62 CON DESTINO CONSULTORIO INSALUD,30/11/18,"677,99 ¤",5,23100,20200
2018.0006977,EXPLOTACIÓN DE ALQ. BALLESTERO-LOZANO CB,ENERO 18 ARRENDAMIENTO LOCAL SITO EN C/ SAN PEDRO PASCUAL 62 CON DESTINO CONSULTORIO INSALUD,30/11/18,"677,99 ¤",5,23100,20200
2018.0006978,EXPLOTACIÓN DE ALQ. BALLESTERO-LOZANO CB,FEBRERO 18 ARRENDAMIENTO LOCAL SITO EN C/ SAN PEDRO PASCUAL 62 CON DESTINO CONSULTORIO INSALUD,30/11/18,"677,99 ¤",5,23100,20200
2018.0006979,EXPLOTACIÓN DE ALQ. BALLESTERO-LOZANO CB,MARZO 18 ARRENDAMIENTO LOCAL SITO EN C/ SAN PEDRO PASCUAL 62 CON DESTINO CONSULTORIO INSALUD,30/11/18,"677,99 ¤",5,23100,20200
2018.0006980,EXPLOTACIÓN DE ALQ. BALLESTERO-LOZANO CB,ABRIL18 ARRENDAMIENTO LOCAL SITO EN C/ SAN PEDRO PASCUAL 62 CON DESTINO CONSULTORIO INSALUD,30/11/18,"677,99 ¤",5,23100,20200
2018.0006981,EXPLOTACIÓN DE ALQ. BALLESTERO-LOZANO CB,MAYO 18 ARRENDAMIENTO LOCAL SITO EN C/ SAN PEDRO PASCUAL 62 CON DESTINO CONSULTORIO INSALUD,30/11/18,"677,99 ¤",5,23100,20200
2018.0006983,EXPLOTACIÓN DE ALQ. BALLESTERO-LOZANO CB,JUNIO 18 ARRENDAMIENTO LOCAL SITO EN C/ SAN PEDRO PASCUAL 62 CON DESTINO CONSULTORIO INSALUD,30/11/18,"677,99 ¤",5,23100,20200
2018.0006985,EXPLOTACIÓN DE ALQ. BALLESTERO-LOZANO CB,JULIO 18 ARRENDAMIENTO LOCAL SITO EN C/ SAN PEDRO PASCUAL 62 CON DESTINO CONSULTORIO INSALUD,30/11/18,"677,99 ¤",5,23100,20200
2018.0006986,EXPLOTACIÓN DE ALQ. BALLESTERO-LOZANO CB,AGOSTO 18 ARRENDAMIENTO LOCAL SITO EN C/ SAN PEDRO PASCUAL 62 CON DESTINO CONSULTORIO INSALUD,30/11/18,"684,09 ¤",5,23100,20200
2018.0006988,EXPLOTACIÓN DE ALQ. BALLESTERO-LOZANO CB,SEPTIEMBRE 18 ARRENDAMIENTO LOCAL SITO EN C/ SAN PEDRO PASCUAL 62 CON DESTINO CONSULTORIO INSALUD,30/11/18,"684,09 ¤",5,23100,20200
2018.0006989,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,AGOSTO 18 ARRENDAMIENTO LOCAL SITO EN GRAN VIA TARREGA MONTEBLANCO Nº 1 CON DESTINO A AS.COLUMBIA NOS UNE.,30/11/18,"706,65 ¤",3,92400,20200
2018.0006991,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,SEPTIEMBRE 18 ARRENDAMIENTO LOCAL SITO EN GRAN VIA TARREGA MONTEBLANCO Nº 1 CON DESTINO A AS.COLUMBIA NOS UNE.,30/11/18,"706,65 ¤",3,92400,20200
2018.0006992,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,SEPTIEMBRE 18 ARRENDAMIENTO LOCAL SITO EN C/ CANONIGO SEGARRA 14 BAJO CON DESTINO A FEDERACION DE ASOCIACIONES CIUDAD.,30/11/18,"495,31 ¤",3,92400,20200
2018.0006994,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,SEPTIEMBRE 18 ARRENDAMIENTO LOCAL SITO EN AV TOMBATOSSALS 56 CON DESTINO A CENTRO 3º EDAD SAN JUAN BAUTISTA.,30/11/18,"596,45 ¤",5,23100,20200
2018.0006996,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,SEPTIEMBRE 18 ARRENDAMIENTO LOCAL SITO EN C/ CHILCHES 5 GPO SAN ENRIQUE CON DESTINO A A.VV SAN ENRIQUE Y SAN BARTOLOME.,30/11/18,"438,96 ¤",3,92400,20200
2018.0006997,ABALPA ESTADIO SL,OCTUBRE 18 ARRENDAMIENTO LOCAL SITO EN POL. ESTADIO NAVE 16 CON DESTINO A ARCHIVO ALMACEN BRIGADAS.,30/11/18,"3.686,01 ¤",3,92020,20200
2018.0006999,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,OCTUBRE 18 ARRENDAMIENTO LOCAL SITO EN C/ DOCTOR FLEMING 19 CON DESTINO A ASOCIACION MADRES SOLTERAS UNIDAS.,30/11/18,"1.425,57 ¤",5,23100,20200
2018.0007001,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,"OCTUBRE 18 ARRENDAMIENTO LOCAL SITO EN C/ DOCTOR FERRAN, 24 BAJO CON DESTINO A A.VV RAFALAFENA.",30/11/18,"1.051,72 ¤",3,92400,20200
2018.0007002,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,OCTUBRE 18 ARRENDAMIENTO LOCAL SITO EN C/ TORRECHIVA 4 GPO LOURDES CON DESTINO A A.VV LA ADUANA.,30/11/18,"655,29 ¤",3,92400,20200
2018.0007003,SMART MOBILITY SYSTEMS SL,"OCTUBRE 18. LOTE 3: BICICLETAS, TRICICLOS Y KARTS A PEDALES, CONTRATO SERVICIO REPARACION, REPOSICION DE PIEZAS Y MANTENIMIENTO DE TODOS LOS VEHICULOS, MOTOCICLETAS Y BICICLETAS POLICIALES Y DE A.M.U. JGL 28/7/17 (FORMALIZADO 31/7/17).",30/11/18,"372,63 ¤",5,13230,21400
2018.0007006,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,"OCTUBRE 18 ARRENDAMIENTO LOCAL SITO EN CL MAGALLANES Nº 25 BAJO CON DESTINO A ALBERGAR A LA ASOCIACION ""AULA DEBATE MUJERES DEL GRAO"".",30/11/18,"605,00 ¤",3,92400,20200
2018.0007007,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,OCTUBRE 18 ARRENDAMIENTO LOCAL SITO EN PLAZA PAIS VALENCIA 13 1º-2º CON DESTINO VIVIENDA.,30/11/18,"317,77 ¤",5,23100,20200
2018.0007008,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,OCTUBRE 18 ARRENDAMIENTO LOCAL SITO EN RONDA VINATEA 12 CON DESTINO A AS. ESCLEROSIS MULTIPLE.,30/11/18,"3.951,29 ¤",3,92400,20200
2018.0007009,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,OCTUBRE 18 ARRENDAMIENTO LOCAL SITO EN C/ ENSEÑANZA 9 CON DESTINO A A.VV DE LA ZONA CENTRO.,30/11/18,"968,47 ¤",3,92400,20200
2018.0007010,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,OCTUBRE 18 ARRENDAMIENTO LOCAL SITO EN C/ TORAS 1 BAJO GPO.PPTUO SOCORRO CON DESTINO A AS. DE MUJERES 8 DE MARZO.,30/11/18,"812,50 ¤",3,92400,20200
2018.0007011,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,OCTUBRE 18 ARRENDAMIENTO LOCAL SITO EN PASEO RIBALTA 21 CON DESTINO A DEPENDENCIAS DEL SERVICIO DE IGUALDAD.,30/11/18,"1.024,70 ¤",5,23100,20200
2018.0007012,CASTELLO FERRETERS SL,03/10/18. MATERIAL DE CARPINTERIA PARA SU USO POR BRIGADAS.,29/11/18,"216,25 ¤",5,15350,221990
2018.0007013,CASTELLO FERRETERS SL,DEL 5 AL 8/10/18. MATERIAL DE CARPINTERIA PARA SU USO POR BRIGADAS.,29/11/18,"640,99 ¤",5,15350,221990
2018.0007014,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,"04/11/18. REALIZACIÓN TALLER ""FÍSICA"" CELEBRADO EN EL PLANETARIO.",04/12/18,"275,00 ¤",4,33300,22609
2018.0007015,ASOC.JUV.JOVENES ENTUSIASTAS DE LA CULTURA JAPONESA,"03/11/18. REALIZACIÓN TALLER DE ORIGAMI Y ESCRITURA DE NOMBRES DE NIÑOS EN JAPONÉS, DENTRO DE LA CELEBRACIÓN DE LA FIESTA INTERCULTURAL DE NIÑOS CELEBRADA EN PLAZA HUERTO SOGUEROS.",04/12/18,"100,00 ¤",5,23111,226990
2018.0007016,LA HISPANO DEL CID SA,07/11/18. SERVICIO DISCRECIONAL DE AUTOBUS CON MOTIVO DE LA CELEBRACIÓN DE LA CAMPAÑA ESCOLAR PARA LA PROMOCIÓN DE CONSUMO DE PESCADO DEL GRAO DE CASTELLÓN AL GRAO.  DEC 14/09/2018,27/11/18,"1.680,00 ¤",4,49320,226991
2018.0007017,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,"OCTUBRE 18 ARRENDAMIENTO LOCAL SITO EN C/CANET LO ROIG, 49 GPO.ROSARIO CON DESTINO A  A.VV ""SABONER"".",30/11/18,"553,58 ¤",3,92400,20200
2018.0007018,COMUNIDAD DE EXPLOTACION FAMILIA CERVERA CB,OCTUBRE 18 ARRENDAMIENTO LOCAL SITO EN AV BENICASSIM 8 CON DESTINO A ALBERGUE DE TRANSEUNTES Y ASC. GITANA.,30/11/18,"6.381,70 ¤",5,23100,20200
2018.0007019,"COMUNIDAD LORETO, S.L.","OCTUBRE 18 ARRENDAMIENTO LOCAL SITO EN CTRA NACIONAL 340, KM 68.5 CON DESTINO A ALMACEN BRIGADAS MUNICIPALES.",30/11/18,"2.790,73 ¤",3,92020,20200
2018.0007020,EXPLOTACIÓN DE ALQ. BALLESTERO-LOZANO CB,OCTUBRE 18 ARRENDAMIENTO LOCAL SITO EN C/ SAN PEDRO PASCUAL 62 CON DESTINO CONSULTORIO INSALUD.,30/11/18,"684,09 ¤",5,23100,20200
2018.0007021,"FABRA ESCRIG, CB","OCTUBRE 18 ARRENDAMIENTO LOCAL SITO EN C/ ALZIRA S/N GPO.SAN ARTURO CON DESTINO A A.VV. ""SAN ARTURO"".",30/11/18,"282,28 ¤",3,92400,20200
2018.0007022,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,OCTUBRE 18 ARRENDAMIENTO LOCAL SITO EN CUADRA BORRIOLENCH 56 1º CON DESTINO A A.VV.TOMBATOSSALS.,30/11/18,"968,02 ¤",3,92400,20200
2018.0007023,PLANABUS SL,26/10/18. SERVICIO DISCRECIONAL DE AUTOBÚS DESDE EL GRAO AL MOLÍ DE LA FONT DENTRO DEL PROYECTO EUROPEO CLIMATHON,13/12/18,"110,00 ¤",1,91202,226991
2018.0007024,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,"OCTUBRE 18 ARRENDAMIENTO LOCAL SITO EN CUADRA BORRIOLENCH, 56 BAJO CON DESTINO AS ASPERGER CASTELLÓ.",30/11/18,"456,50 ¤",3,92400,20200
2018.0007025,FERRER LABERNIA CB,OCTUBRE 18 ARRENDAMIENTO LOCAL SITO EN C/ MONCADA 13 CON DESTINO A AA.VV DOCTOR MARAÑON.,30/11/18,"785,45 ¤",3,92400,20200
2018.0007026,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,OCTUBRE 18 ARRENDAMIENTO LOCAL SITO EN C/MARTINEZ DE TENA Nº19 CON DESTINO A BARRIO DE LA GUINEA.,30/11/18,"1.429,12 ¤",3,92400,20200
2018.0007027,OMNIA MOTOR SA,26/10/18. REPARACIÓN VEHICULOS MATRICULAS 7324-BCK Y 5072-HFX DE BOMBEROS.,04/12/18,"101,70 ¤",5,13600,21400
2018.0007028,FUNDACION CAJA CASTELLON,"OCTUBRE 18 ARRENDAMIENTO LOCAL SITO EN EDIFICIO HUCHA Y CASA ABADIA CON DESTINO A OFICINAS SERV.SOCIALES,ETC.",30/11/18,"15.125,00 ¤",5,23100,20200
2018.0007029,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,OCTUBRE 18 ARRENDAMIENTO LOCAL SITO EN C/ MADRE VEDRUNA 2 CON DESTINO A AS. MAYORES VEDRUNA.,30/11/18,"544,50 ¤",3,92400,20200
2018.0007030,INMUEBLES SERRADAL CINCO CB,OCTUBRE 18 ARRENDAMIENTO DE UN PARCELA EN EL GRAO DE CASTELLÓN CON DESTINO A APRCAMIENTO. S/JGL 22/06/18,30/11/18,"1.210,00 ¤",3,92020,20000
2018.0007031,LA MURALLA DE BALAGUER SL,OCTUBRE 18 ARRENDAMIENTO LOCAL SITO EN C/ SAN FRANCISCO 95 CON DESTINO A A.VV RAVAL DE LA TRINIDAD.,30/11/18,"1.595,40 ¤",3,92400,20200
2018.0007032,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,OCTUBRE 18 ARRENDAMIENTO LOCAL SITO EN PL PESCADERIA 8 BIS 1º CON DESTINO A AS.MUJERES EN IGUALDAD.,30/11/18,"368,05 ¤",3,92400,20200
2018.0007033,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,OCTUBRE 18 ARRENDAMIENTO LOCAL SITO EN C/ CARCAGENTE 13 CON DESTINO A CENTRO 3 EDAD AZAHAR (TALLERES).,30/11/18,"843,83 ¤",5,23100,20200
2018.0007034,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,OCTUBRE 18 ARRENDAMIENTO LOCAL SITO EN GRAN VIA TARREGA MONTEBLANCO Nº 1 CON DESTINO A AS.COLUMBIA NOS UNE.,30/11/18,"706,65 ¤",3,92400,20200
2018.0007035,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,OCTUBRE 18 ARRENDAMIENTO LOCAL SITO EN C/OBISPO SALINAS 81 CON DESTINO A A.VV.GUMBAU.,30/11/18,"992,25 ¤",3,92400,20200
2018.0007036,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,OCTUBRE 18 ARRENDAMIENTO LOCAL SITO EN C/ MONCADA 12 CON DESTINO A FEDERACION VECINOS CASTELLON.,30/11/18,"493,51 ¤",3,92400,20200
2018.0007037,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,OCTUBRE 18 ARRENDAMIENTO LOCAL SITO EN C/ HISTORIADOR ESCOLANO 28 CON DESTINO A CENTRO DE SERVICIOS SOCIALES.,30/11/18,"2.010,39 ¤",5,23100,20200
2018.0007038,ASOC LATINOAMERICANA DE CASTELLON,"06/11/18. REALIZACION DE ACTIVIDADES INFANTILES, TALLERES Y DINAMICAS INTERCULTURALES DENTRO DE LA CELEBRACIÓN DE LA IV FIESTA INTERCULTURAL PARA LOS NIÑOS Y LAS NIÑAS.",04/12/18,"100,00 ¤",5,23111,226990
2018.0007039,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,"OCTUBRE 18 ARRENDAMIENTO LOCAL SITO EN PASEO MORELLA 44 ENTRESUELO CON DESTINO A A.VV ""SAN JOSE OBRERO"".",30/11/18,"486,81 ¤",3,92400,20200
2018.0007040,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,"OCTUBRE 18 ARRENDAMIENTO LOCAL SITO EN PASEO MORELLA 44 PLANTA BAJA CON DESTINO A AS.JUB Y PENS ""CREMOR"".",30/11/18,"1.007,48 ¤",5,23100,20200
2018.0007041,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,OCTUBRE 18 ARRENDAMIENTO LOCAL SITO EN CTRA ALCORA KM 9 51-A CON DESTINO A AA.VV VENTA NOVA.,30/11/18,"529,31 ¤",3,92400,20200
2018.0007042,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,"OCTUBRE 18 ARRENDAMIENTO LOCAL SITO EN C/ CAUDIEL 7 GPO STA TERESA CON DESTINO A A.VV ""SANTA TERESA"".",30/11/18,"386,97 ¤",3,92400,20200
2018.0007043,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,OCTUBRE 18 ARRENDAMIENTO LOCAL SITO EN PDA BOVALAR 42 100 CON DESTINO A AVV PENYETA ROJA.,30/11/18,"668,38 ¤",3,92400,20200
2018.0007044,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,OCTUBRE 18 ARRENDAMIENTO LOCAL SITO EN C/ CANONIGO SEGARRA 14 BAJO CON DESTINO A FEDERACION DE ASOCIACIONES CIUDAD.,30/11/18,"495,31 ¤",3,92400,20200
2018.0007045,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,OCTUBRE 18 ARRENDAMIENTO LOCAL SITO EN AV TOMBATOSSALS 56 CON DESTINO A CENTRO 3º EDAD SAN JUAN BAUTISTA.,30/11/18,"596,45 ¤",5,23100,20200
2018.0007046,PI CUATRO CB,"OCTUBRE 18 ARRENDAMIENTO LOCAL SITO EN C/ CARCAGENTE S/N CON DESTINO A AS. DE JUBILADOS ""AZAHAR"".",30/11/18,"820,54 ¤",5,23100,20200
2018.0007047,P-4 SL,OCTUBRE 18 ARRENDAMIENTO LOCAL SITO EN AVDA CASALDUCH 84 BAJO CON DESTINO ESPAI PUBLIC DE LECTURA.,30/11/18,"1.903,11 ¤",4,33210,20200
2018.0007048,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,OCTUBRE 18 ARRENDAMIENTO LOCAL SITO EN C/ AMALIO GIMENO 4 CON DESTINO A AS.PROVIDA Y CENTRO CIVICO CONSTITUCION.,30/11/18,"854,84 ¤",5,23100,20200
2018.0007049,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,OCTUBRE 18 ARRENDAMIENTO LOCAL SITO EN C/ LEPANTO 42 2º-2 CON DESTINO A VIVIENDA.,30/11/18,"339,14 ¤",5,23100,20200
2018.0007050,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,OCTUBRE 18 ARRENDAMIENTO LOCAL SITO EN C/ TIRANT LO BLANCH Nº8 BAJO CON DESTINO A AAVV PINAR DEL GRAO.,30/11/18,"407,95 ¤",3,92400,20200
2018.0007051,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,OCTUBRE 18 ARRENDAMIENTO LOCAL SITO EN C/ MAYOR 100-1º PLANTA.LOCALES Nº6 Y 7 CON DESTINO A AS.DE JUBILADOS Y PENSIONISTAS.,30/11/18,"885,50 ¤",5,23100,20200
2018.0007052,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,OCTUBRE 18 ARRENDAMIENTO LOCAL SITO EN C/ CHILCHES 5 GPO SAN ENRIQUE CON DESTINO A A.VV SAN ENRIQUE Y SAN BARTOLOME.,30/11/18,"438,96 ¤",3,92400,20200
2018.0007053,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,OCTUBRE 18 ARRENDAMIENTO LOCAL SITO EN PSO UNIVERSITAT 27-29 CON DESTINO A AMBULATORIO UNIVERSITAT.,30/11/18,"2.246,01 ¤",3,92020,20200
2018.0007054,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,OCTUBRE 18 ARRENDAMIENTO LOCAL SITO EN BUL BLASCO IBAÑEZ 3 ESQ FED AICA CON DESTINO A AA.VV BULEVAR BLASCO IBAÑEZ.,30/11/18,"1.071,54 ¤",3,92400,20200
2018.0007055,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,OCTUBRE 18 ARRENDAMIENTO LOCAL SITO EN C/ CRONISTA REVEST 14-B CON DESTINO A A.V.V PERI 18.,30/11/18,"545,72 ¤",3,92400,20200
2018.0007056,GAS NATURAL COMERCIALIZADORA S.A.,"OCTUBRE 18. SUMINISTRO ELECTRICIDAD TITULARIDAD MUNICIPAL(AVD. CHATELLERAULT, 25 - PALAU FESTA) TARIFA 6.1.A.(INFORME TECNICO 18/10/18).",20/12/18,"6.737,74 ¤",5,16500,221002
2018.0007057,FOMENTO AGRICOLA CASTELLONENSE SA,OCTUBRE 18. TRABAJOS ORDINARIOS Y EXTRAORDINARIOS DEL SERVICIO DE MANTENIMIENTO Y LIMPIEZA DE FUENTES ORNAMENTALES DEL TERMINO MUNICIPAL DE CASTELLON. JGL 08/09/17 (FORMALIZADO 13/10/17).,21/12/18,"21.375,58 ¤",5,15340,227992
