Factura,Nombre o razón social (Tercero),Descripción,Fecha contabilización,Importe factura,Orgánica,Programa,Económica
2019.0000992,AUTOCSA,13/02/19. REPARACIÓN VEHICULO MATRICULA 7324BCK DE BOMBEROS.,27/03/2019,"593,65 €",5,13600,21400
2019.0001042,AUTOCSA,14/02/19. REPARACIÓN VEHICULO MATRICULA 7324-BCK DE BOMBEROS.,04/03/2019,"133,31 €",5,13600,21400
2019.0000119,AUTOCSA,27/12/18. REPARACIÓN VEHICULO DE BOMBEROS.,19/02/2019,"355,47 €",5,13600,21400
2019.0001593,COMUNICACIONES LA PLANA SL,07/03/19. BANNER PUBLICITARIO S/CAMPAÑA CARNAVAL 2019 EN WWW.DIARIMILLARS.COM,26/04/2019,"484,00 €",1,92070,22602
2019.0000155,COMUNICACIONES LA PLANA SL,10/12/18. BANNER PUBLICITARIO S/ACTIVIDADES DE NAVIDAD EN DIARI MILLARS.,18/04/2019,"484,00 €",1,92070,22602
2019.0002003,COMUNICACIONES LA PLANA SL,DEL 23 AL 31/03/19. CAMPAÑA PUBLICITARIA S/CAMPAÑA FIESTAS DE LA MAGDALENA EN DIARI MILLARS.,29/05/2019,"726,00 €",1,92070,22602
2019.0002332,CUMULUS CITY SL,08/04/19. SERVICIO EXTERNO DE ANTISPAM Y COLA DE RESPALDO EXTERNO.,15/05/2019,"2.102,98 €",3,92053,20900
2019.0003388,PUBLYREGAL CASTELLON SL,02/05/19.SUMINISTRO BOLÍGRAFOS MARCADOS LOGO  PARA ENTREGAR A LOS ASISTENTES DE LOS CURSOS PARA LOS MIEMBROS DEL ÁREA DE SEGURIDAD PÚBLICA.,13/06/2019,"648,56 €",5,13200,226020
2019.0003393,PUBLYREGAL CASTELLON SL,"07/05/19. ADQUISICIÓN DE LLAVEROS Y PASTILLEROS PARA SU DISTRIBUCIÓN ENTRE LA GENTE MAYOR QUE ASISTEN A CHARLAS QUE SE IMPARTEN EN LOS CENTROS DE JUBILADOS Y PENSIONISTAS DENTRO DEL PROGRAMA ""ACCIÓN COMUNITARIA Y TALLERES DE CONVIVENCIA"".",03/06/2019,"562,65 €",5,13200,226990
2019.0001939,PUBLYREGAL CASTELLON SL,26/03/19. SUMINISTRO DE FUNDAS TARJETAS PARA POLICIA LOCAL.,26/04/2019,"188,76 €",5,13230,221990
2019.0001227,PUBLYREGAL CASTELLON SL,DICIEMBRE/18. SUMINISTRO BOLIGRAFOS PARA REGALOS PONENTES ESPAC.,21/03/2019,"459,80 €",5,13200,220001
2019.0001072,PERSONALIZALO TODO SL,04/02/19. IMPRESIÓN LONA Y CARTELERIA CON MOTIVO DE LA CELEBRACIÓN DEL AÑO NUEVO CHINO.,20/03/2019,"468,27 €",5,23104,226990
2019.0000779,YOURSZENE SL,06/02/19. DISEÑO E IMAGEN GRÁFICA DEL CONGRESO DE ARTES ESCÉNICAS.,04/03/2019,"605,00 €",4,33400,226090
2019.0001198,LAECO SL,22/02/19. SERVICIO DE ASISTENCIA TECNICA PARA LA ELABORACION DE INFORME PRELIMINAR DEL ESTADO DE LA ESTRUCTURA DEL CEIP HERRERO DEC. 13/12/2018.,27/03/2019,"11.528,86 €",4,32300,63200
2019.0003666,A QUEMARROPA PRODUCCIONES TEATRALES CINEMATOGRAFICAS Y MUSICALES SL,17 Y 18 MAYO PATROCINIO AYUNTAMIENTO DE CASTELLÓ FESTIVAL RED PIER FEST EN EL GRAO S/DEC 14/05/2019,13/06/2019,"18.137,90 €",1,91203,226990
2019.0002678,ESPECTACULOS LA PANDEROLA SL,17/04/19. SERVICIO DE SONORIZACIÓN DEL ENSAYO GENERAL Y EL CONCIERTO DE CLAUSURA DEL PROYECTO L'ESCOLA CANTA 2019.,15/05/2019,"6.037,90 €",4,32000,226992
2019.0002725,PROMOBIKE CASTELLON 2017 SL,02/04/19. REALIZACIÓN DE LONAS CON MENSAJE DE CAMPAÑA DE SENSIBILIZACIÓN CIUDADANA CONTRA LAS AGRESIONES SEXISTAS EN LOS ÁMBITOS FESTIVOS.,29/05/2019,"412,61 €",4,23102,226990
2019.0003644,PROMOBIKE CASTELLON 2017 SL,"23/05/19. CARTELERÍA CON EL LEMA DE LA CAMPAÑA (1.500 CARTELES, 30.000 ADHESIVOS, UN MILLÓN DE SERVILLETAS DE PAPEL) DENTRO DE LA ORGANIZACIÓN CAMPAÑA DE SENSIBILIZACIÓN CIUDADANA CONTRA LAS AGRESIONES SEXISTAS EN LOS ÁMBITOS FESTIVOS.",12/06/2019,"4.578,64 €",4,23102,226990
2019.0002622,EUROPEA DE PORTEROS Y SERVICIOS SL,12/04/19. SERVICIO DE CONSERJERIA PRESTADO EN EL PALAU DE LA FESTA DURANTE EL MITIN PSOE 2019,15/05/2019,"48,40 €",5,92031,21200
2019.0002888,EUROPEA DE PORTEROS Y SERVICIOS SL,"27/04/19. SERVICIOS DE CONSEJERIA CON MOTIVO DE LA CELEBRACIÓN DEL ESPECTÁCULO ""PICA-PICA"" EN EL PALAU DE LA FESTA.",29/05/2019,"145,20 €",5,92031,21200
2019.0002625,"JOAQUIN GUILLEN & ASOCIADOS CONSULTORIA DE MARKETING, S.L.U.","17/04/19. SERVICIO DE GESTIÓN Y EJECUCIÓN DEL ""1º SALÓN DEL CÓMIC Y DEL LIBRO INFANTIL Y JUVENIL DE CASTELLÓ"".DEC 2/04/2019",15/05/2019,"14.883,00 €",4,33700,226090
2019.0003487,"JOAQUIN GUILLEN & ASOCIADOS CONSULTORIA DE MARKETING, S.L.U.","17/05/19. REPARTO DE 3000 CARTELES DENTRO DE LA ""CAMPAÑA DE SENSIBILIZACIÓN CIUDADANA EN FAVOR DE LA IGUALDAD DE OPORTUNIDADES DE MUJERES Y HOMBRES"".",12/06/2019,"232,32 €",4,23102,226992
2019.0000361,PEKESPORT GESTION EDUCATIVA Y DEPORTIVA SL,17/12/18. SERVICIO DE 4 MONITORES DE ANIMACIÓN PARA EL PÚBLICO INFANTIL DENTRO DE LA II FIRA DE CASES REGIONALS.,25/01/2019,"580,80 €",4,33400,226094
2019.0002066,"RESPIRA COMUNICACION EXPERIENCIAL, S.L",01/04/19. CAMPAÑA DE SENSIBILIZACIÓN A REALIZAR EN EL MARCO DE LOS ACTOS DE CELEBRACIÓN DEL DÍA INTERNACIONAL DEL PUEBLO GITANO,26/04/2019,"2.649,78 €",5,23111,226996
2019.0002065,"RESPIRA COMUNICACION EXPERIENCIAL, S.L","01/04/19. CAMPAÑA PARA DAR A CONOCER A TODA LA CIUDADANÍA Y ESTABLECIMIENTOS COMERCIALES LA ""APP CASTELLÓ COMPRA Y +"" DURANTE 2019. DEC 1/03/2019",13/05/2019,"14.204,48 €",4,43100,2269912
2018.0008833,PROGESMUSIC PLANA ALTA SLL,17/12/18. MONTAJE DE EQUIPO DE SONIDO E ILUMINACIÓN PARA EL CONCIERTO DE LA RANAMANCA EN LA PLAZA HORT DELS CORDERS.,25/01/2019,"2.117,50 €",4,33400,226090
2019.0000385,COLOR Y PINTURA CASTELLON SL,15/01/19. MATERIAL DE PINTURA PARA SU USO POR BRIGADAS.,19/02/2019,"45,65 €",5,15350,221990
2019.0001082,COLOR Y PINTURA CASTELLON SL,15/02/19. MATERIAL DE PINTURA PARA SU USO POR BRIGADAS.,27/03/2019,"140,07 €",5,15350,221990
2019.0001803,COLOR Y PINTURA CASTELLON SL,15/03/19. MATERIAL DE PINTURA PARA SU USO POR BRIGADAS.,30/04/2019,"169,33 €",5,15350,221990
2018.0008712,COLOR Y PINTURA CASTELLON SL,15/12/18. MATERIAL DE PINTURA PARA SU USO POR BRIGADAS.,25/01/2019,"480,60 €",5,15350,221990
2019.0001352,COLOR Y PINTURA CASTELLON SL,28/02/19. MATERIAL DE PINTURA PARA SU USO POR BRIGADAS.,15/04/2019,"164,02 €",5,15350,221990
2019.0002042,COLOR Y PINTURA CASTELLON SL,31/03/19. MATERIAL DE PINTURA PARA SU USO POR BRIGADAS.,15/05/2019,"96,95 €",5,15350,221990
2019.0000044,COLOR Y PINTURA CASTELLON SL,31/12/18. MATERIAL DE PINTURA PARA SU USO POR BRIGADAS,19/02/2019,"86,56 €",5,15350,221990
2019.0003177,"INGENIERIA DE GESTION INDUSTRIAL, S.L.",26/04/19. VERIFICACIÓN DE 2 SONÓMETROS Y 1 CALIBRADOR PARA LA REALIZACIÓN DE MEDICIONES ACÚSTICAS PARA ATENDER LAS RECLAMACIONES VECINALES VINCULADAS CON MOLESTIAS POR RUIDOS GENERADOS POR LAS ACTIVIDADES.,12/06/2019,"691,97 €",5,17210,21300
2019.0002193,"INGENIERIA DE GESTION INDUSTRIAL, S.L.",28/03/19. VERIFICACIÓN PERIÓDICA DEL SONÓMETRO INTEGRADOR Y EL CALIBRADOR ACÚSTICO.,30/04/2019,"427,93 €",5,13250,21300
2019.000295,VISTAALEGRE SUMINISTRO INTEGRAL A OFICINAS SL,"ABRIL 2019. LOTE 2 MATERIAL DE ARCHIVO Y CLASIFICACION, CONTRATO SUMINISTRO DE MATERIAL DE OFICINA PARA EL AYTO CS  JGL 07/12/18 (FORMALIZADO 21/01/19).",17/05/2019,"1.562,30 €",3,92065,220001
2019.0001075,VISTAALEGRE SUMINISTRO INTEGRAL A OFICINAS SL,"Del 22/01/19 al 31/01/19.  LOTE 2 MATERIAL DE ARCHIVO Y CLASIFICACION, CONTRATO SUMINISTRO DE MATERIAL DE OFICINA PARA EL AYTO CS  JGL 07/12/18 (FORMALIZADO 21/01/19).",01/03/2019,"1.667,65 €",3,92065,220001
2019.0001674,VISTAALEGRE SUMINISTRO INTEGRAL A OFICINAS SL,"FEBRERO 19.  LOTE 2 MATERIAL DE ARCHIVO Y CLASIFICACION, CONTRATO SUMINISTRO DE MATERIAL DE OFICINA PARA EL AYTO CS  JGL 07/12/18 (FORMALIZADO 21/01/19).",18/04/2019,"1.711,12 €",3,92065,220001
2019.000237,VISTAALEGRE SUMINISTRO INTEGRAL A OFICINAS SL,"MARZO 19.  LOTE 2 MATERIAL DE ARCHIVO Y CLASIFICACION, CONTRATO SUMINISTRO DE MATERIAL DE OFICINA PARA EL AYTO CS  JGL 07/12/18 (FORMALIZADO 21/01/19).",10/05/2019,"1.225,50 €",3,92065,220001
2019.0003242,OZONA CONSULTING SL,DEL 25/04/19 AL 24/04/20. SERVICIO DE RENOVACIÓN DE MANTENIMIENTO DE 44 LICENCIAS XENDESKTOP,03/06/2019,"1.471,48 €",3,92053,21610
2019.0001701,OZONA CONSULTING SL,ENERO/19.  SAC SOPORTE INFORMATICO GRANJA CITRIX.,15/04/2019,"79,62 €",3,92053,227060
2019.0001679,OZONA CONSULTING SL,FEBRERO/19. SAC SOPORTE INFORMATICO GRANJA CITRIX.,15/04/2019,"199,05 €",3,92053,227060
2019.0002231,OZONA CONSULTING SL,MARZO/19. SAC SOPORTE INFORMATICO GRANJA CITRIX.,30/04/2019,"477,71 €",3,92053,227060
2019.0002057,LA MURALLA DE BALAGUER SL,"ABRIL 2019
ARRENDAMIENTO LOCAL SITO CL SAN FRANCISCO, 95 CON DESTINO AVV RAVAL DE LA TRINITAT",17/05/2019,"1.595,40 €",3,92400,20200
2018.0008881,LA MURALLA DE BALAGUER SL,'DICIEMBRE 2018    ARRENDAMIENTO LOCALES Y VIVENDAS AL AYUNTAMIENTO,22/02/2019,"1.595,40 €",3,92400,20200
2019.0000864,LA MURALLA DE BALAGUER SL,"ENERO 2019
ARRENDAMIENTO LOCAL SITO CL SAN FRANCISCO, 95 CON DESTINO AVV RAVAL DE LA TRINITAT",22/02/2019,"1.595,40 €",3,92400,20200
2019.0001755,LA MURALLA DE BALAGUER SL,"FEBRERO 2019
ARRENDAMIENTO LOCAL SITO CL SAN FRANCISCO, 95 CON DESTINO AVV RAVAL DE LA TRINITAT",05/04/2019,"1.595,40 €",3,92400,20200
2019.00016,LA MURALLA DE BALAGUER SL,"MARZO 2019
ARRENDAMIENTO LOCAL SITO CL SAN FRANCISCO, 95 CON DESTINO AVV RAVAL DE LA TRINITAT",10/05/2019,"1.595,40 €",3,92400,20200
2019.0002829,AUTOS IGLESIAS SL,"ABRIL 19. ARRENDAMIENTO DE DOS VEHICULOS ELECTRICOS CON DESTINO AL AREA DE GOBIERNO DE DESARROLLO DE LA CIUDAD, MEDIO AMBIENTE Y SERVICIOS PUBLICOS. JGL 04-07-14.(FORMALIZADO 18-7-14) Y ACTA DE RECEPCIÓN 31-7-14.",07/06/2019,"1.316,70 €",5,92040,20400
2019.000283,AUTOS IGLESIAS SL,"ABRIL 19. ARRENDAMIENTO DOS VEHICULOS ELECTRICOS (RENAULT KANGOO Z.E FLEXI, 6100-KJK Y RENAULT ZOE LIFE 40 R90 FLEXI,  9484-KJJ) CON DESTINO AREA GOBIERNO DERECHOS Y SERVICIOS DEL AYTO. JGL 29/12/17 (FORMALIZ. 22/1/18) ENTREGA 27/03/18.",07/06/2019,"1.293,86 €",5,92040,20400
2019.0000015,AUTOS IGLESIAS SL,"DICIEMBRE 18. ARRENDAMIENTO DOS VEHICULOS ELECTRICOS (RENAULT KANGOO Z.E FLEXI, 6100-KJK Y RENAULT ZOE LIFE 40 R90 FLEXI,  9484-KJJ) CON DESTINO AREA GOBIERNO DERECHOS Y SERVICIOS DEL AYTO. JGL 29/12/17 (FORMALIZ. 22/1/18) ENTREGA 27/03/18.",25/01/2019,"1.293,86 €",5,92040,20400
2019.0000014,AUTOS IGLESIAS SL,"DICIEMBRE 18.ARRENDAMIENTO DE DOS VEHICULOS ELECTRICOS CON DESTINO AL AREA DE GOBIERNO DE DESARROLLO DE LA CIUDAD, MEDIO AMBIENTE Y SERVICIOS PUBLICOS. JGL 04-07-14.(FORMALIZADO 18-7-14) Y ACTA DE RECEPCIÓN 31-7-14.",25/01/2019,"1.316,70 €",5,92040,20400
2019.0000583,AUTOS IGLESIAS SL,"ENERO 19. ARRENDAMIENTO DE DOS VEHICULOS ELECTRICOS CON DESTINO AL AREA DE GOBIERNO DE DESARROLLO DE LA CIUDAD, MEDIO AMBIENTE Y SERVICIOS PUBLICOS. JGL 04-07-14.(FORMALIZADO 18-7-14) Y ACTA DE RECEPCIÓN 31-7-14.",15/02/2019,"1.316,70 €",5,92040,20400
2019.0000584,AUTOS IGLESIAS SL,"ENERO 19. ARRENDAMIENTO DOS VEHICULOS ELECTRICOS (RENAULT KANGOO Z.E FLEXI, 6100-KJK Y RENAULT ZOE LIFE 40 R90 FLEXI,  9484-KJJ) CON DESTINO AREA GOBIERNO DERECHOS Y SERVICIOS DEL AYTO. JGL 29/12/17 (FORMALIZ. 22/1/18) ENTREGA 27/03/18.",15/02/2019,"1.293,86 €",5,92040,20400
2019.0001856,AUTOS IGLESIAS SL,"FEBRERO 19. ARRENDAMIENTO DE DOS VEHICULOS ELECTRICOS CON DESTINO AL AREA DE GOBIERNO DE DESARROLLO DE LA CIUDAD, MEDIO AMBIENTE Y SERVICIOS PUBLICOS. JGL 04-07-14.(FORMALIZADO 18-7-14) Y ACTA DE RECEPCIÓN 31-7-14.",05/04/2019,"1.316,70 €",5,92040,20400
2019.0001311,AUTOS IGLESIAS SL,"FEBRERO 19. ARRENDAMIENTO DOS VEHICULOS ELECTRICOS (RENAULT KANGOO Z.E FLEXI, 6100-KJK Y RENAULT ZOE LIFE 40 R90 FLEXI,  9484-KJJ) CON DESTINO AREA GOBIERNO DERECHOS Y SERVICIOS DEL AYTO. JGL 29/12/17 (FORMALIZ. 22/1/18) ENTREGA 27/03/18.",15/03/2019,"1.293,86 €",5,92040,20400
2019.0002,AUTOS IGLESIAS SL,"MARZO 2019. ARRENDAMIENTO DE DOS VEHICULOS ELECTRICOS CON DESTINO AL AREA DE GOBIERNO DE DESARROLLO DE LA CIUDAD, MEDIO AMBIENTE Y SERVICIOS PUBLICOS. JGL 04-07-14.(FORMALIZADO 18-7-14) Y ACTA DE RECEPCIÓN 31-7-14.",18/04/2019,"1.316,70 €",5,92040,20400
2019.0002001,AUTOS IGLESIAS SL,"MARZO 2019. ARRENDAMIENTO DOS VEHICULOS ELECTRICOS (RENAULT KANGOO Z.E FLEXI, 6100-KJK Y RENAULT ZOE LIFE 40 R90 FLEXI,  9484-KJJ) CON DESTINO AREA GOBIERNO DERECHOS Y SERVICIOS DEL AYTO. JGL 29/12/17 (FORMALIZ. 22/1/18) ENTREGA 27/03/18.",18/04/2019,"1.293,86 €",5,92040,20400
2019.0002681,BUREAU VERITAS IBERIA SL,2019. AUDITORÍAS DE CERTIFICACIÓN ISO 9001:2015 INTERVENCIÓN.,23/05/2019,"907,50 €",3,92056,227061
2019.0001407,QUIMICA INDUSTRIAL MEDITERRANEA SLU,27/02/19. MATERIAL PARA SU USO POR BRIGADAS.,15/04/2019,"2.865,40 €",5,15350,221990
2019.0000346,LABORATORIOS MUNUERA SLU,"DICIEMBRE 18. SERVICIO DE VIGILANCIA Y CONTROL DE VERTIDOS AL MAR DEL EMISARIO SUBMARINO DE CASTELLON, JGL 8/09/17 (FORMALIZADO 27/09/17).",08/02/2019,"561,75 €",5,16000,227061
2019.0001586,LABORATORIOS MUNUERA SLU,"ENERO 19. SERVICIO DE VIGILANCIA Y CONTROL DE VERTIDOS AL MAR DEL EMISARIO SUBMARINO DE CASTELLON, JGL 8/09/17 (FORMALIZADO 27/09/17).",22/03/2019,"2.600,36 €",5,16000,227061
2019.0001588,LABORATORIOS MUNUERA SLU,"FEBRERO 19. SERVICIO DE VIGILANCIA Y CONTROL DE VERTIDOS AL MAR DEL EMISARIO SUBMARINO DE CASTELLON, JGL 8/09/17 (FORMALIZADO 27/09/17).",18/04/2019,"1.186,93 €",5,16000,227061
2019.000274,LABORATORIOS MUNUERA SLU,"MARZO 2019. SERVICIO DE VIGILANCIA Y CONTROL DE VERTIDOS AL MAR DEL EMISARIO SUBMARINO DE CASTELLON, JGL 8/09/17 (FORMALIZADO 27/09/17).",17/05/2019,"2.600,36 €",5,16000,227061
2019.0001397,ARENA COMUNICACION AUDIOVISUAL SL,04/03/19. EDICIÓN DE LA VERSIÓN EN FRANCÉS DEL AUDIOVISUAL DEL REFUGIO ANTIAÉREO.,27/03/2019,"1.185,80 €",4,33400,227996
2019.000318,"NAVARRA DE INFRAESTRUCTURAS DE CULTURA, DEPORTE Y OCIO SL","INSCRIPCIONES MIEMBROS DE LA BANDA MUNICIPAL FESTIVAL INTERNACIONAL DE BANDAS ""IFOB2019"", DIAS 14, 15 Y 16 DE JUNIO 2019, S/DEC.07/05/19",07/05/2019,"2.230,01 €",3,92063,16200
2019.0002671,LABORATORIO DE SISTEMAS Y ANALISIS,"22/04/19. ASISTENCIA TÉCNICA DIGITALIZACIÓN, RECONOCIMIENTO ÓPTICO Y CORRECCIÓN EJERCICIO TEST PROCESOS SELECTIVOS BOLSA DE TRABAJO TEMPORAL.",23/05/2019,"1.331,00 €",3,92061,227990
2019.0000059,"A.T. MEDTRA, S.L.",AÑO 2019. MANTENIMIENTO DE LAS LICENCIAS DE WINSEHTRA PROGRAMA DE SEGURIDAD E HIGIENE PARA PREVENCIÓN DE RIESGOS LABORALES,19/02/2019,"484,00 €",3,92053,21610
2019.000285,DEPORTES CON VALORES SL,30/04/19 REAÑIZACIÓN PROYECTO SUPERA'T PARA JOVENES.,29/05/2019,"4.961,00 €",4,33700,227992
2019.0002259,EDICIONES CASTELLON PLAZA 2018 SL,30/03/19. BANNER PUBLICITARIO S/ESPECIAL FIESTAS DE LA MAGDALENA 2019 EN CASTELLONPLAZA.COM,29/05/2019,"2.299,00 €",1,92070,22602
2019.0002298,EDICIONES CASTELLON PLAZA 2018 SL,DEL 12 AL 14/02/19. INSERCIÓN PUBLICITARIA S/CAMPAÑA JORNADA DE LA GALERA EN CASTELLONPLAZA.COM.,29/05/2019,"968,00 €",1,92070,22602
2019.0001147,EDICIONES CASTELLON PLAZA 2018 SL,"DEL 12 AL 24/02/19. BANNER PUBLICITARIO S/JORNADA DE LA GALERA EN DIARIO CASTELLONPLAZA.COM,",15/04/2019,"1.161,60 €",1,92070,22602
2018.0008737,EDICIONES CASTELLON PLAZA 2018 SL,DEL 14 AL 31/12/18. BANNER PUBLICITARARIO S/CAMPAÑA NAVIDAD EN CASTELLONPLAZA.COM.,25/01/2019,"968,00 €",1,92070,22602
2019.0000743,EDICIONES CASTELLON PLAZA 2018 SL,DEL 20/01 AL 01/02/19.  BANNER PUBLICITARIO S/ESPECIAL CEVISAMA EN CASTELLONPLAZA.COM.,20/03/2019,"1.512,50 €",1,92070,22602
2019.0002254,EDICIONES CASTELLON PLAZA 2018 SL,DEL 20/02 AL 03/03/19. INSERCIÓN PUBLICITARIA S/CAMPAÑA CARNESTOLTES EN CASTELLONPLAZA.COM.,29/05/2019,"726,00 €",1,92070,22602
2019.0003649,HERVAS SOLUTIONS SL,21/05/19. REPARACIÓN TRACTOR DE GESTIÓN MEDIOAMBIENTAL,12/06/2019,"1.969,17 €",5,17000,21300
2019.0003351,TEKNOSERVICE SL,"ABRIL 2019.  ARRENDAMIENTO INSTAL.Y MANT. 48 ORDENADORES PERSONALES Y MAT.PROYECCION AULA FORM.CTRO.SOCIAL GRAO, AULA FORM.INTERNA, BIBLIOTECAS Y SALAS LECTURA. DEC 27/11/17 (FORM.13/12/17) ACTA RECEP. 26/02/18.",24/05/2019,"990,18 €",3,92053,20604
2019.0000467,TEKNOSERVICE SL,"DEL  25/11/18 A 25/01/19. ARRENDAMIENTO,CON OPCIÓN DE COMPRA, INSTALACION Y MANTENIMIENTO DE ORDENADORES PERSONALES, PORTATILES Y PANTALLAS PARA EL AYUNTAMIENTO JGL 19-12-14.",15/02/2019,"9.466,07 €",3,92053,20600
2019.0001969,TEKNOSERVICE SL,"DEL 25/01/19 AL 25/03/2019. ARRENDAMIENTO,CON OPCIÓN DE COMPRA, INSTALACION Y MANTENIMIENTO DE ORDENADORES PERSONALES, PORTATILES Y PANTALLAS PARA EL AYUNTAMIENTO JGL 19-12-14.",18/04/2019,"9.466,01 €",3,92053,20600
2019.0000051,TEKNOSERVICE SL,"DICIEMBRE 18. ARRENDAMIENTO INSTAL.Y MANT. 48 ORDENADORES PERSONALES Y MAT.PROYECCION AULA FORM.CTRO.SOCIAL GRAO, AULA FORM.INTERNA, BIBLIOTECAS Y SALAS LECTURA. DEC 27/11/17 (FORM.13/12/17) ACTA RECEP. 26/02/18.",03/02/2019,"990,18 €",3,92053,20604
2019.0000775,TEKNOSERVICE SL,"ENERO 19. ARRENDAMIENTO INSTAL.Y MANT. 48 ORDENADORES PERSONALES Y MAT.PROYECCION AULA FORM.CTRO.SOCIAL GRAO, AULA FORM.INTERNA, BIBLIOTECAS Y SALAS LECTURA. DEC 27/11/17 (FORM.13/12/17) ACTA RECEP. 26/02/18.",01/03/2019,"990,18 €",3,92053,20604
2019.0001505,TEKNOSERVICE SL,"FEBRERO 19.  ARRENDAMIENTO INSTAL.Y MANT. 48 ORDENADORES PERSONALES Y MAT.PROYECCION AULA FORM.CTRO.SOCIAL GRAO, AULA FORM.INTERNA, BIBLIOTECAS Y SALAS LECTURA. DEC 27/11/17 (FORM.13/12/17) ACTA RECEP. 26/02/18.",20/03/2019,"990,18 €",3,92053,20604
2019.0002183,TEKNOSERVICE SL,"MARZO 2019. ARRENDAMIENTO INSTAL.Y MANT. 48 ORDENADORES PERSONALES Y MAT.PROYECCION AULA FORM.CTRO.SOCIAL GRAO, AULA FORM.INTERNA, BIBLIOTECAS Y SALAS LECTURA. DEC 27/11/17 (FORM.13/12/17) ACTA RECEP. 26/02/18.",15/04/2019,"990,18 €",3,92053,20604
2019.0002836,"SPAI INNOVA ASTIGITAS, S.L.",ABRIL/19. MANTENIMENTO APLICACIÓN SPAI PATRIMONIO.,29/05/2019,"907,50 €",3,92052,21610
2019.0002827,"SPAI INNOVA ASTIGITAS, S.L.",ABRIL/19. MANTENIMIENTO Y ASISTENCIA AVANZADA SPAI SICAL 2019.,29/05/2019,"2.954,15 €",3,92052,227060
2019.0000748,"SPAI INNOVA ASTIGITAS, S.L.",DEL 01/09/18 AL 31/01/19.  SERVICIOS DE SOPORTE AVANZADO SPAI SICAL,21/03/2019,"6.561,83 €",3,92052,227060
2019.0000654,"SPAI INNOVA ASTIGITAS, S.L.",DEL 01/09/18 AL 31/01/19. MANTENIMIENTO Y SOPORTE DE LA APLICACIÓN EKONSICAL PARA LA GESTIÓN DE CONTABILIDAD,21/03/2019,"9.850,73 €",3,92052,21610
2019.0001746,"SPAI INNOVA ASTIGITAS, S.L.",DEL 04/02 AL 03/03/19. MANTENIMIENTO APLICACIÓN PATRIMONIO 2019.,15/04/2019,"907,50 €",3,92052,21610
2019.0002282,"SPAI INNOVA ASTIGITAS, S.L.",ENERO/19. MANTENIMIENTO APLICACIÓN SPAI PATRIMONIO.,15/05/2019,"907,50 €",3,92052,21610
2019.0001115,"SPAI INNOVA ASTIGITAS, S.L.","ENERO/19. TRABAJOS SPAI PRESUPUESTOS, MODALIDAD PAGO POR USO.",20/03/2019,"656,41 €",3,92052,20900
2019.0001114,"SPAI INNOVA ASTIGITAS, S.L.",FEBRERO/19. MANTENIMIENTO Y ASISTENCIA AVANZADA SPAI SICAL.,20/03/2019,"2.954,15 €",3,92052,227060
2019.0001344,"SPAI INNOVA ASTIGITAS, S.L.",FEBRERO/19. SPAI PRESUPUESTOS MODALIDAD PAGO POR USO.,27/03/2019,"656,41 €",3,92052,20900
2019.0002281,"SPAI INNOVA ASTIGITAS, S.L.",MARZO/19. MANTENIMIENTO APLICACIÓN SPAI PATRIMONIO.,15/05/2019,"907,50 €",3,92052,21610
2019.0001991,"SPAI INNOVA ASTIGITAS, S.L.","MARZO/19. MANTENIMIENTO Y ASISTENCIA AVANZADA AL SPAI SICAL 2019.
",26/04/2019,"2.954,15 €",3,92052,227060
2019.0002291,"SPAI INNOVA ASTIGITAS, S.L.",MARZO/19. SPAI PATRIMONIO. CUADRO ECONÓMICO POR EPÍGRAFES Y RECTIFICACIÓN DEL INVENTARIO.,15/05/2019,"4.244,44 €",3,92052,227060
2019.0003598,"SPAI INNOVA ASTIGITAS, S.L.",MAYO/19. MANTENIMIENTO Y ASISTENCIA AVANZADA SPAI SICAL 2019.,12/06/2019,"2.954,15 €",3,92052,227060
2019.0002932,NEOFUTURO STUDIO SL,"24/04/19. REALIZACIÓN MURAL EN EL COLEGIO DE ADULTOS PASCUAL Y TIRADO DENTRO DE LA CAMPAÑA ""12 ARTISTES, 12 ESCOLES"".
",29/05/2019,"3.025,00 €",4,32300,227990
2019.0003663,DESENLACE CONSULTORIA  DE MARKETING Y COMUNICACION SL,"21/05/19. 50% ORGANIZACIÓN DE LOS TALLERES FORMATIVOS Y/O EDUCATIVOS DIRIGIDOS AL PÚBLICO INFANTIL PARA FOMENTAR EL CONSUMO DE PRODUCTOS DE CERCANÍA Y ETIQUETADO DE PRODUCTOS. DEC 6/03/2019
",12/06/2019,"4.999,99 €",4,49310,226060
2019.0002912,LA MUDITA SL,26/04/19. ORGANIZACION DEL CONCIERTO DENTRO DE LA GALA DEL DIA DEL LIBRO Y PREMIOS CIUDAD DE CASTELLON 2019,29/05/2019,"3.327,50 €",4,33400,226990
2019.0001185,COMPONENTES ELECTRONICOS CASTELLON SL,05/02/19. REPUESTOS TRANSMISORES DE LA POLICIA LOCAL.,20/03/2019,"61,93 €",5,13230,221990
2019.0002605,COMPONENTES ELECTRONICOS CASTELLON SL,"09/04/19. MEJORA Y MANTENIMIENTO DE LOS EQUIPOS AUDIOVISUALES (PROYECTOR, PIZARRA INTERACTIVA Y ACCESORIOS) PARA APOYAR Y FACILITAR LA COMPRENSIÓN DE LAS ACTIVIDADES FORMATIVAS DE LA ESCUELA DE SEGURIDAD PÚBLICA (ESPAC).",15/05/2019,"1.388,89 €",5,13200,21302
