Número registro,Nombre tercero,Descripción,Fecha contable,Importe bruto,Orgánica,Programa,Económica
2017.0007865,PEAKWAY SL,12/12/17. PROYECTO DE EFICIENCIA ENERGETICA Y GESTION INTELIGENTE PARA EL FONDO EUROPEO DE EFICIENCIA ENERGETICA EEEF,29/12/17,"5.989,50 €",5,17220,226990
2017.0000051,SCI SERVICIOS DE COLABORACION INTEGRAL SL,"DICIEMBRE/16.  IMPORTE FIJO CONTRATO SERVICIO COLABORACION EN MATERIA GESTION Y RECAUDACION INGRESOS DE DERECHO PUBLICO AYUNTAMIENTO. JGL 06-05-11 FORMALIZADO 31-05-11, REV.PRECIOS DEC 16-03-15.  PRORROGA JGL 27-05-16.",03/02/17,"53.443,96 €",3,93220,22708
2017.0000544,SCI SERVICIOS DE COLABORACION INTEGRAL SL,"ENERO/17. IMPORTE FIJO CONTRATO SERVICIO COLABORACION EN MATERIA GESTION Y RECAUDACION INGRESOS DE DERECHO PUBLICO AYUNTAMIENTO. JGL 06-05-11 FORMALIZADO 31-05-11, REV.PRECIOS DEC 16-03-15.  PRORROGA JGL 27-05-16.",17/02/17,"53.443,96 €",3,93220,22708
2017.0001074,SCI SERVICIOS DE COLABORACION INTEGRAL SL,"FEBRERO/17. IMPORTE FIJO SERVICIO COLABORACION EN MATERIA GESTION Y RECAUDACION INGRESOS DE DERECHO PUBLICO AYUNTAMIENTO. JGL 06-05-11 FORMALIZADO 31-05-11, REV.PRECIOS DEC 16-03-15.  PRORROGA JGL 27-05-16.",17/03/17,"53.443,96 €",3,93220,22708
2017.0001271,SCI SERVICIOS DE COLABORACION INTEGRAL SL,"DEL 01/12/2016 AL 28/02/2017. IMPORTE VARIABLE CONTRATO SERVICIO COLABORACION EN MATERIA GESTION Y RECAUDACION INGRESOS DE DERECHO PUBLICO (COSTAS) AYTO. JGL 06-05-11 FORMALIZADO 31-05-11, REV.PRECIOS DEC 16-03-15.  PRORROGA JGL 27-05-16.",31/03/17,"13.289,87 €",3,93220,22708
2017.0001272,SCI SERVICIOS DE COLABORACION INTEGRAL SL,"DEL 1/12/16 AL 28/2/17. IMPORTE VARIABLE CONTRATO SERVICIO COLABORACION EN MATERIA GESTION Y RECAUDACION INGRESOS DE DERECHO PUBLICO(90% RECARGOS) AYTO. JGL 06-05-11 FORMALIZADO 31-05-11, REV.PRECIOS DEC 16-03-15.  PRORROGA JGL 27-05-16.",31/03/17,"297.604,97 €",3,93220,22708
2017.0001273,SCI SERVICIOS DE COLABORACION INTEGRAL SL,"DEL 1/12/16 AL 28/2/17. IMPORTE VARIABLE CONTRATO SERVICIO COLABORACION EN MATERIA GESTION Y RECAUDACION INGRESOS DE DERECHO PUBLICO ( 17.50% SOBRE COBROS) AYTO. JGL 06-05-11 FORMALIZADO 31-05-11, REV.PRECIOS DEC 16-03-15.  PRORROGA JGL 27-05-16.",31/03/17,"13.741,06 €",3,93220,22708
2017.0001358,WOLTERS KLUWER SA,2017. MANUAL DE TESORERIA DE LAS CORPORACIONES LOCALES PARA TESORERIA,28/04/17,"77,25 €",3,93110,22001
2017.0001887,SCI SERVICIOS DE COLABORACION INTEGRAL SL,"MARZO/17. IMPORTE FIJO CONTRATO SERVICIO COLABORACION EN MATERIA GESTION Y RECAUDACION INGRESOS DE DERECHO PUBLICO AYUNTAMIENTO. JGL 06-05-11 FORMALIZADO 31-05-11, REV.PRECIOS DEC 16-03-15.  PRORROGA JGL 27-05-16.",28/04/17,"53.443,96 €",3,93220,22708
2017.0002372,SCI SERVICIOS DE COLABORACION INTEGRAL SL,"ABRIL 17. IMPORTE FIJO CONTRATO SERVICIO COLABORACION EN MATERIA GESTION Y RECAUDACION INGRESOS DE DERECHO PUBLICO AYUNTAMIENTO. JGL 06-05-11 FORMALIZADO 31-05-11, REV.PRECIOS DEC 16-03-15.  PRORROGA JGL 27-05-16.",02/06/17,"53.443,96 €",3,93220,22708
2017.0002970,SCI SERVICIOS DE COLABORACION INTEGRAL SL,"MAYO/17. SERVICIO COLABORACION EN MATERIA GESTION Y RECAUDACION INGRESOS DE DERECHO PUBLICO AYUNTAMIENTO. JGL 06-05-11 FORMALIZADO 31-05-11, REV.PRECIOS DEC 16-03-15.  PRORROGA JGL 27-05-16.",23/06/17,"53.443,96 €",3,93220,22708
2017.0003063,SCI SERVICIOS DE COLABORACION INTEGRAL SL,"DEL 01/03/17 AL 31/05/17.IMPORTE VARIABLE CONTRATO SERVICIO COLABORACION EN MATERIA GESTION Y RECAUDACION INGRESOS DE DERECHO PUBLICO ( 17.50% SOBRE COBROS) AYTO. JGL 06-05-11 FORMALIZADO 31-05-11, REV.PRECIOS DEC 16-03-15.  PRORROGA JGL 27-05-16.",30/06/17,"12.575,80 €",3,93220,22708
2017.0003064,SCI SERVICIOS DE COLABORACION INTEGRAL SL,"01/03/2017 AL 31/05/2017. COSTAS SERVICIO COLABORACION EN MATERIA GESTION Y RECAUDACION INGRESOS DE DERECHO PUBLICO AYTO. JGL 06-05-11 FORMALIZADO 31-05-11, REV.PRECIOS DEC 16-03-15.  PRORROGA JGL 27-05-16.",30/06/17,"10.500,65 €",3,93220,22708
2017.0003295,SCI SERVICIOS DE COLABORACION INTEGRAL SL,"DEL 1/03/17 AL 31/05/17. IMPORTE VARIABLE 31% S/ 316.449,02 CONTRATO SERVICIO COLABORACION EN MATERIA GESTION Y RECAUDACION INGRESOS DE DERECHO PUBLICO AYTO. JGL 06-05-11 FORMALIZADO 31-05-11, REV.PRECIOS DEC 16-03-15.  PRORROGA JGL 27-05-16.",07/07/17,"98.172,65 €",3,93220,22708
2017.0003296,SCI SERVICIOS DE COLABORACION INTEGRAL SL,"DEL 1/03/17 AL 31/05/17. IMPORTE VARIABLE 69% S/ 316.449,02 SERVICIO COLABORACION EN MATERIA GESTION Y RECAUDACION INGRESOS DE DERECHO PUBLICO AYTO",27/07/17,"218.276,37 €",3,93220,22708
2017.0003661,SCI SERVICIOS DE COLABORACION INTEGRAL SL,JUNIO 17. IMPORTE FIJO CONTRATO SERVICIO COLABORACION EN MATERIA GESTION Y RECAUDACION INGRESOS DE DERECHO PUBLICO AYUNTAMIENTO.,28/09/17,"53.443,96 €",3,93220,22708
2017.0004516,SCI SERVICIOS DE COLABORACION INTEGRAL SL,JULIO/17. IMPORTE FIJO CONTRATO SERVICIO COLABORACION EN MATERIA GESTION Y RECAUDACION INGRESOS DE DERECHO PUBLICO AYUNTAMIENTO.,28/09/17,"53.443,96 €",3,93220,22708
2017.0004951,SCI SERVICIOS DE COLABORACION INTEGRAL SL,DEL 01/06/17 AL 31/08/17. IMPORTE VARIABLE CONTRATO SERVICIO COLABORACION EN MATERIA GESTION Y RECAUDACION INGRESOS DE DERECHO PUBLICO ( 17.50% SOBRE COBROS) AYTO,30/11/17,"71.695,02 €",3,93220,22708
2017.0004952,SCI SERVICIOS DE COLABORACION INTEGRAL SL,AGOSTO/17. IMPORTE FIJO SERVICIO COLABORACION EN MATERIA GESTION Y RECAUDACION INGRESOS DE DERECHO PUBLICO AYUNTAMIENTO.,30/11/17,"53.443,96 €",3,93220,22708
2017.0004953,SCI SERVICIOS DE COLABORACION INTEGRAL SL, DEL 01/06/17 AL 31/08/17.  COSTAS SERVICIO COLABORACION EN MATERIA GESTION Y RECAUDACION INGRESOS DE DERECHO PUBLICO AYTO,30/11/17,"11.122,26 €",3,93220,22708
2017.0004954,SCI SERVICIOS DE COLABORACION INTEGRAL SL,DEL 01/06/17 AL 31/08/17.  IMPORTE VARIABLE CONTRATO SERVICIO COLABORACION EN MATERIA GESTION Y RECAUDACION INGRESOS DE DERECHO PUBLICO,30/11/17,"266.404,46 €",3,93220,22708
2017.0005678,SCI SERVICIOS DE COLABORACION INTEGRAL SL,SEPTIEMBRE/17. IMPORTE FIJO CONTRATO SERVICIO COLABORACION EN MATERIA GESTION Y RECAUDACION INGRESOS DE DERECHO PUBLICO AYUNTAMIENTO.,30/11/17,"53.443,96 €",3,93220,22708
2017.0006566,SCI SERVICIOS DE COLABORACION INTEGRAL SL,OCTUBRE 17. IMPORTE FIJO CONTRATO SERVICIO COLABORACION EN MATERIA GESTION Y RECAUDACION INGRESOS DE DERECHO PUBLICO AYUNTAMIENTO.,21/12/17,"53.443,96 €",3,93220,22708
2017.0007158,SCI SERVICIOS DE COLABORACION INTEGRAL SL,NOVIEMBRE/17. IMPORTE FIJO CONTRATO SERVICIO COLABORACION EN MATERIA GESTION Y RECAUDACION INGRESOS DE DERECHO PUBLICO AYUNTAMIENTO.,21/12/17,"53.443,96 €",3,93220,22708
2017.0007159,SCI SERVICIOS DE COLABORACION INTEGRAL SL,DELl 1/9/17 AL 30/11/17. IMPORTE VARIABLE CONTRATO SERVICIO COLABORACION EN MATERIA GESTION Y RECAUDACION INGRESOS DE DERECHO PUBLICO,21/12/17,"281.659,08 €",3,93220,22708
2017.0007160,SCI SERVICIOS DE COLABORACION INTEGRAL SL, DEL 01/09/2017 AL 30/11/2017. COSTAS SERVICIO COLABORACION EN MATERIA GESTION Y RECAUDACION INGRESOS DE DERECHO PUBLICO AYTO,21/12/17,"10.955,24 €",3,93220,22708
2017.0007161,SCI SERVICIOS DE COLABORACION INTEGRAL SL,DELl 01/09/17 AL 30/11/17.  IMPORTE VARIABLE CONTRATO SERVICIO COLABORACION EN MATERIA GESTION Y RECAUDACION INGRESOS DE DERECHO PUBLICO ( 17.50% SOBRE COBROS) AYTO,21/12/17,"54.610,91 €",3,93220,22708
2017.0000180,FUNDACIO UNIVERSITAT JAUME I-EMPRESA,"ENERO/17 BOLSA AYUDA PROGRAMA PREPARACIÓN ESPECIALIZADA Y PRÁCTICAS UJI, SANDRA GASCÓN CASTILLO (URBANISMO) CONVENIOS 16/6 Y  13/7/16 APROB.JGL 11/11/16.",25/01/17,"374,36 €",3,92063,48100
2017.0000181,FUNDACIO UNIVERSITAT JAUME I-EMPRESA,"ENERO/17 BOLSA AYUDA PROGRAMA PREPARACIÓN ESPECIALIZADA Y PRÁCTICAS UJI, GEMMA SORIANO BARCELÓ (ALCALDÍA) CONVENIOS 16/6 Y  13/7/16 APROB.JGL 11/11/16.",25/01/17,"766,71 €",3,92063,48100
2017.0000182,FUNDACIO UNIVERSITAT JAUME I-EMPRESA,"ENERO/17.  BOLSA AYUDA PROGRAMA PREPARACIÓN ESPECIALIZADA Y PRÁCTICAS UJI, SARA LEDESMA GASCÓ (GAB. COMUNICACIÓN) CONVENIOS 16/6 Y  13/7/16 APROB.JGL 11/11/16.",25/01/17,"386,46 €",3,92063,48100
2017.0000184,FUNDACIO UNIVERSITAT JAUME I-EMPRESA,"ENERO/17. BOLSA AYUDA PROGRAMA PREPARACIÓN ESPECIALIZADA Y PRÁCTICAS UJI, GEANINA LOREDANA SAVU (URBANISMO) CONVENIOS 16/6 Y  13/7/16 APROB.JGL 11/11/16.",25/01/17,"386,46 €",3,92063,48100
2017.0000564,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,27/01/17. REALIZACIÓN Y CORRECCIÓN DE PRUEBAS PSICOTÉCNICAS EN EL PROCESO SELECTIVO PARA LA PROVISIÓN DE AGENTES DE POLICIA LOCAL.,24/02/17,"374,00 €",3,92061,227990
2017.0000666,FUNDACIO UNIVERSITAT JAUME I-EMPRESA,"FEBRERO/17 BOLSA AYUDA PROGRAMA PREPARACIÓN ESPECIALIZADA Y PRÁCTICAS UJI, SANDRA GASCÓN CASTILLO (URBANISMO) CONVENIOS 16/6 Y  13/7/16 APROB.JGL 11/11/16.",02/03/17,"374,36 €",3,92063,48100
2017.0000667,FUNDACIO UNIVERSITAT JAUME I-EMPRESA,"FEBRERO/17 BECA PARTICIPACIÓN PROGRAMA FORMACIÓN PRÁCTICAS DE TITULADOS UJI, GEMMA SORIANO BARCELÓ (ALCALDÍA) CONVENIOS 16/6 Y  13/7/16 APROB.JGL 11/11/16.",02/03/17,"766,71 €",3,92063,48100
2017.0000668,FUNDACIO UNIVERSITAT JAUME I-EMPRESA,"FEBRERO/17.  BOLSA AYUDA PROGRAMA PREPARACIÓN ESPECIALIZADA Y PRÁCTICAS UJI, SARA LEDESMA GASCÓ (GAB. COMUNICACIÓN) CONVENIOS 16/6 Y  13/7/16 APROB.JGL 11/11/16.",02/03/17,"386,46 €",3,92063,48100
2017.0000669,FUNDACIO UNIVERSITAT JAUME I-EMPRESA,"FEBRERO/17. BOLSA AYUDA PROGRAMA PREPARACIÓN ESPECIALIZADA Y PRÁCTICAS UJI, GEANINA LOREDANA SAVU (URBANISMO) CONVENIOS 16/6 Y  13/7/16 APROB.JGL 11/11/16.",02/03/17,"386,46 €",3,92063,48100
2017.0001136,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,02/03/17. PSICOTÉCNICOS PARA LA SELECCIÓN DE OFICIALES DE LA POLICIA LOCAL.,27/03/17,"700,00 €",3,92061,227990
2017.0001701,FUNDACIO UNIVERSITAT JAUME I-EMPRESA,"MARZO/17 BECA PARTICIPACIÓN PROGRAMA FORMACIÓN PRÁCTICAS DE TITULADOS UJI, GEMMA SORIANO BARCELÓ (ALCALDÍA) CONVENIOS 16/6 Y  13/7/16 APROB.JGL 11/11/16.",05/04/17,"766,71 €",3,92063,48100
2017.0001702,FUNDACIO UNIVERSITAT JAUME I-EMPRESA,"DEL 1 AL 25/03/17 BOLSA AYUDA PROGRAMA PREPARACIÓN ESPECIALIZADA Y PRÁCTICAS UJI, SANDRA GASCÓN CASTILLO (URBANISMO) CONVENIOS 16/6 Y  13/7/16 APROB.JGL 11/11/16.",05/04/17,"318,31 €",3,92063,48100
2017.0001703,FUNDACIO UNIVERSITAT JAUME I-EMPRESA,"MARZO/17.  BOLSA AYUDA PROGRAMA PREPARACIÓN ESPECIALIZADA Y PRÁCTICAS UJI, SARA LEDESMA GASCÓ (GAB. COMUNICACIÓN) CONVENIOS 16/6 Y  13/7/16 APROB.JGL 11/11/16.",05/04/17,"386,46 €",3,92063,48100
2017.0001704,FUNDACIO UNIVERSITAT JAUME I-EMPRESA,"MARZO/17. BOLSA AYUDA PROGRAMA PREPARACIÓN ESPECIALIZADA Y PRÁCTICAS UJI, GEANINA LOREDANA SAVU (URBANISMO) CONVENIOS 16/6 Y  13/7/16 APROB.JGL 11/11/16.",05/04/17,"374,36 €",3,92063,48100
2017.0001438,SEGURCAIXA ADESLAS S.A,"DEL 1 AL 16/06/2013 LIQUIDACIÓN DE PRIMAS ASISTENCIA SANITARIA Y MEDICO QUIRURGICA FUNCIONARIOS  AYUNTAMIENTO DE CASTELLON,  1ª OPERACIÓN CONTABLE S/BASE 6 DE LAS BASES DE EJEC. DEL PRESUPUESTO.",27/04/17,"12.773,15 €",3,22100,16008
2017.0001537,C.OF.INGENIEROS INDUSTRIALES,"MAYO 2016,  CURSO FORMACIÓN (20 H.) EN PREVENCIÓN RIESGOS LABORALES - INTRODUCCIÓN AL COORDINADOR DE SEGURIDAD Y SALUD EN OBRAS DE CONSTRUCCIÓN, DEC.17/02/16",27/04/17,"3.140,00 €",3,92063,226060
2017.0002451,FUNDACIO UNIVERSITAT JAUME I-EMPRESA,"DEL 1 AL 9/04/17.  BOLSA AYUDA PROGRAMA PREPARACIÓN ESPECIALIZADA Y PRÁCTICAS UJI, SARA LEDESMA GASCÓ (GAB. COMUNICACIÓN) CONVENIOS 16/6 Y  13/7/16 APROB.JGL 11/11/16.",11/05/17,"138,95 €",3,92063,48100
2017.0002452,FUNDACIO UNIVERSITAT JAUME I-EMPRESA,"DEL 12 AL 30/04/17. BOLSA AYUDA PROGRAMA PREPARACIÓN ESPECIALIZADA Y PRÁCTICAS UJI, SANDRA GASCÓN CASTILLO (URBANISMO) CONVENIOS 16/6 Y  13/7/16 APROB.JGL 11/11/16.",11/05/17,"499,55 €",3,92063,48100
2017.0002454,FUNDACIO UNIVERSITAT JAUME I-EMPRESA,"ABRIL/17. BOLSA AYUDA PROGRAMA PREPARACIÓN ESPECIALIZADA Y PRÁCTICAS UJI, GEMMA SORIANO BARCELÓ (ALCALDÍA) CONVENIOS 16/6 Y  13/7/16 APROB.JGL 11/11/16.",11/05/17,"766,71 €",3,92063,48100
2017.0002456,FUNDACIO UNIVERSITAT JAUME I-EMPRESA,"ABRIL/17. BOLSA AYUDA PROGRAMA PREPARACIÓN ESPECIALIZADA Y PRÁCTICAS UJI, GEANINA LOREDANA SAVU (URBANISMO) CONVENIOS 16/6 Y  13/7/16 APROB.JGL 11/11/16.",11/05/17,"374,36 €",3,92063,48100
2017.0002457,FUNDACIO UNIVERSITAT JAUME I-EMPRESA,26/04/17. CURSO ONLINE DE HABILIDADES SOCIALES Y PRL. (PATRONOS) DE LA ESTUDIANTESANDRA GASCÓN CASTILLO DE LA UNIVERSIDAD JAUME I,11/05/17,"200,00 €",3,92063,226990
2017.0002153,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,"MARZO-ABRIL/17. IMPARTICIÓN DEL CURSO ""AUTOCAD APLICADO AL DISEÑO GENERAL 2D"".",24/05/17,"1.600,00 €",3,92063,226060
2017.0002833,FUNDACIO UNIVERSITAT JAUME I-EMPRESA,"MAYO/17. BOLSA AYUDA PROGRAMA PREPARACIÓN ESPECIALIZADA Y PRÁCTICAS UJI, GEMMA SORIANO BARCELÓ (ALCALDÍA) CONVENIOS 16/6 Y  13/7/16 APROB.JGL 11/11/16.",06/06/17,"766,71 €",3,92063,226990
2017.0002849,FUNDACIO UNIVERSITAT JAUME I-EMPRESA,"MAYO/17. BOLSA AYUDA PROGRAMA PREPARACIÓN ESPECIALIZADA Y PRÁCTICAS UJI, SANDRA GASCÓN CASTILLO (URBANISMO) CONVENIOS 16/6 Y  13/7/16 APROB.JGL 11/11/16.",06/06/17,"766,71 €",3,92063,226990
2017.0002506,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,ABRIL/17. PRENSA PARA ALCALDÍA.,12/06/17,"52,51 €",3,92065,22001
2017.0003053,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,MAYO/17. SUMINISTRO PRENSA PARA ALCALDÍA.,03/07/17,"53,72 €",3,92065,22001
2017.0003689,FUNDACIO UNIVERSITAT JAUME I-EMPRESA,"JUNIO/17. BOLSA AYUDA PROGRAMA PREPARACIÓN ESPECIALIZADA Y PRÁCTICAS UJI, SANDRA GASCÓN CASTILLO (URBANISMO) CONVENIOS 16/6 Y  13/7/16 APROB.JGL 11/11/16.",14/07/17,"766,71 €",3,92063,48100
2017.0003690,FUNDACIO UNIVERSITAT JAUME I-EMPRESA,"JUNIO/17. BOLSA AYUDA PROGRAMA PREPARACIÓN ESPECIALIZADA Y PRÁCTICAS UJI, ELISA ESPINÓS RIUS (URBANISMO) CONVENIOS 16/6 Y  13/7/16 APROB.JGL 11/11/16.",14/07/17,"386,46 €",3,92063,48100
2017.0003691,FUNDACIO UNIVERSITAT JAUME I-EMPRESA,DEL 15 AL 30/06/17. BECA PARTICIPACIÓN EN EL PROGRAMA DE FORMACIÓN PRÁCTICA DE TITULADOS DEL BECARIO JORDI AYZA FIBLA (CULTURA) CONVENIOS 16/6 Y  13/7/16 APROB.JGL 11/11/16.,14/07/17,"426,68 €",3,92063,48100
2017.0003704,FUNDACIO UNIVERSITAT JAUME I-EMPRESA,"JUNIO/17. BOLSA AYUDA PROGRAMA PREPARACIÓN ESPECIALIZADA Y PRÁCTICAS UJI, GEMMA SORIANO BARCELÓ (ALCALDÍA) CONVENIOS 16/6 Y  13/7/16 APROB.JGL 11/11/16.",14/07/17,"766,71 €",3,92063,48100
2017.0003706,FUNDACIO UNIVERSITAT JAUME I-EMPRESA,15/06/17. CURSO ONLINE DE HABILIDADES SOCIALES Y PRL. (PATRONOS) DEL ESTUDIANTE JORDI AYZA FIBLA DE LA UNIVERSIDAD JAUME I,14/07/17,"200,00 €",3,92063,226990
2017.0003574,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,JUNIO/17. SUMINISTRO PRENSA PARA ALCALDÍA.,26/07/17,"52,22 €",3,92065,22001
2017.0004049,FUNDACIO UNIVERSITAT JAUME I-EMPRESA,DEL 15 AL 24/06/17. BECA PARTICIPACIÓN EN EL PROGRAMA DE FORMACIÓN PRÁCTICA DE TITULADOS DEL BECARIO ANA SOS CASTELL (CONTROL URBANISTICO) CONVENIOS 16/6 Y  13/7/16 APROB.JGL 11/11/16.,04/08/17,"280,95 €",3,92063,48100
2017.0004079,FUNDACIO UNIVERSITAT JAUME I-EMPRESA,"DEL 1 AL 24/07/17. BOLSA AYUDA PROGRAMA PREPARACIÓN ESPECIALIZADA Y PRÁCTICAS UJI, SANDRA GASCÓN CASTILLO (URBANISMO) CONVENIOS 16/6 Y  13/7/16 APROB.JGL 11/11/16.",04/08/17,"620,98 €",3,92063,48100
2017.0004156,FUNDACIO UNIVERSITAT JAUME I-EMPRESA,DEL 1 A 31 DE JULIO BECA PARTICIPACION EN EL PROGRAMA DE FORMACION PRACTICA DE TITULADOS DE BECARIA GEMMA SORIANO BARCELO. CONVENIOS 16/6,04/08/17,"766,71 €",3,92063,48100
2017.0004158,FUNDACIO UNIVERSITAT JAUME I-EMPRESA,DEL 15 AL 24/06/17. BECA PARTICIPACIÓN EN EL PROGRAMA DE FORMACIÓN PRÁCTICA DE TITULADOS DE LA  BECARIA ELISA  ESPINOS RIUS CONVENIOS 16/6 Y  13/7/16 APROB.JGL 11/11/16.,04/08/17,"386,46 €",3,92063,48100
2017.0004268,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,JULIO/17. SUMINISTRO PRENSA PARA ALCALDIA.,04/09/17,"55,52 €",3,92065,22001
2017.0004863,FUNDACIO UNIVERSITAT JAUME I-EMPRESA,AGOSTO/17. BECA PARTICIPACIÓN EN EL PROGRAMA DE FORMACIÓN PRÁCTICA DE TITULADOS DEL BECARIO JORDI AYZA FIBLA (CULTURA) CONVENIOS 16/6 Y  13/7/16 APROB.JGL 11/11/16.,15/09/17,"766,71 €",3,92063,48100
2017.0004866,FUNDACIO UNIVERSITAT JAUME I-EMPRESA,AGOSTO/17. BECA PARTICIPACION EN EL PROGRAMA DE FORMACION PRACTICA DE TITULADOS DE BECARIA GEMMA SORIANO BARCELO (ALCALDÍA). CONVENIOS 16/6,15/09/17,"766,71 €",3,92063,48100
2017.0004868,FUNDACIO UNIVERSITAT JAUME I-EMPRESA,"AGOSTO/17. BOLSA AYUDA PROGRAMA PREPARACIÓN ESPECIALIZADA Y PRÁCTICAS UJI, ELISA ESPINÓS RIUS (URBANISMO) CONVENIOS 16/6 Y  13/7/16 APROB.JGL 11/11/16.",15/09/17,"386,46 €",3,92063,48100
2017.0003843,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,06/07/17. REALIZACIÓN Y CORRECCIÓN DE PRUEBAS PSICOTÉCNICAS EN EL PROCESO SELECTIVO DE PLAZAS DE AGENTES DE POLICIA LOCAL.,04/10/17,"462,00 €",3,92061,227990
2017.0005000,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,AGOSTO/17. PRENSA PARA ALCALDÍA.,06/10/17,"53,72 €",3,92065,22001
2017.0005480,FUNDACIO UNIVERSITAT JAUME I-EMPRESA,SEPTIEMBRE/17. BECA PARTICIPACIÓN EN EL PROGRAMA DE FORMACIÓN PRÁCTICA DE TITULADOS DEL BECARIO JORDI AYZA FIBLA (CULTURA) CONVENIOS 16/6,16/10/17,"766,71 €",3,92063,48100
2017.0005481,FUNDACIO UNIVERSITAT JAUME I-EMPRESA,"SEPTIEMBRE/17. BOLSA AYUDA PROGRAMA PREPARACIÓN ESPECIALIZADA Y PRÁCTICAS UJI, ELISA ESPINÓS RIUS (URBANISMO) CONVENIOS 16/6 Y  13/7/16 APROB.JGL 11/11/16.",16/10/17,"386,46 €",3,92063,48100
2017.0005482,FUNDACIO UNIVERSITAT JAUME I-EMPRESA,DEL 18 AL 30/9/17. BECA PARTICIPACIÓN EN EL PROGRAMA DE FORMACIÓN PRÁCTICA DE TITULADOS DEL BECARIO JOSE LUIS SAN BLAS SABATER  (COMUNICACION) CONVENIOS 16/6  13/7/16 APROB.JGL 11/11/16.,16/10/17,"353,82 €",3,92063,48100
2017.0005477,FUNDACIO UNIVERSITAT JAUME I-EMPRESA,01/10/17. INSCRIPCION CURSO ONLINE DE HABILIDADES SOCIALES Y PATRONOS 2017 PARA LA BECARIA SARA CAMPOS AROCAS.,27/10/17,"200,00 €",3,92063,226990
2017.0004988,"VIAJES TRANSVIA TOURS, S.L.",GTOS.CANCELACIÓN BILLETE TREN CS-BCN-CS Y ALOJAMIENTO DEL DIA 8 DE MAYO 2017 DE D.RAMÓN VILARROIG MOYA (PRESIDENTE DEL TEAM) POR NO ASISTENCIA A UNA REUNIÓN EN EL MUNICIPIO DE HOSPITALET DE LLOBREGAT.,02/11/17,"100,50 €",3,92063,23020
2017.0005631,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,SEPTIEMBRE/17. PRENSA PARA ALCALDÍA.,09/11/17,"52,72 €",3,92065,22001
2017.0005691,UNIVERSITAT JAUME I DE CASTELLON,50 % TRABAJOS EVALUACIÓN DE RIESGOS Y FACTORES PSICOSOCIALES EN EL EXCMO AYUNTAMIENTO DE CASTELLÓN. S/DEC.19/07/17,09/11/17,"10.822,24 €",3,92063,227061
2017.0006262,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,OCTUBRE/17. PRENSA PARA ALCALDÍA.,05/12/17,"55,02 €",3,92065,22001
2016.0014991,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,"DEL 1 AL 10/12/16. CONTRATO DE RECOGIDA, MANTENIMIENTO Y ELIMINACION DE ANIMALES ABANDONADOS. JGL 26-10-12 (FORMALIZADO 30-11-12) PRORROGA DEC. 08-10-14 Y REV.PRECIOS JGL 11-03-16.",03/02/17,"3.559,34 €",5,31100,227990
2017.0000085,GPM SERVI SL,DICIEMBRE/16. CONTROL POBLACIONES DE MOSQUITOS Y OTROS INSECTOS EN CASO DE PLAGA EN EL TERMINO MUNICIPAL DE CASTELLON DE LA PLANA. JGL 24-06-16.,03/02/17,"4.516,33 €",5,31100,227992
2017.0000269,GPM SERVI SL,DEL 15/12/16 AL 31/12/16. CONTRATACION SERVICIO DESRATIZACION Y LUCHA CONTRA CUCARACHAS EN TERMINO MUNICIPAL DE CASTELLON DE LA PLANA.  JGL 18/11/16  (FORMALIZADO 14/12/16).,03/02/17,"2.156,28 €",5,31100,227993
2017.0000092,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,09/01/17. RECOGIDA ANIMAL EQUINO PARA SU POSTERIOR ADOPCIÓN.,17/02/17,"617,10 €",5,31100,227990
2017.0000320,EMPRESA MIXTA NUEVO CEMENTERIO DE CASTELLON,18/01/17. SERVICIO DE CREMACIÓN JUOZAS SEIRYS.,17/02/17,"363,00 €",5,31100,227994
2017.0000492,GPM SERVI SL,ENERO/17.  SERVICIOS DE CONTROL POBLACIONES DE MOSQUITOS Y OTROS INSECTOS EN CASO DE PLAGA EN EL TERMINO MUNICIPAL DE CASTELLON DE LA PLANA. JGL 24-06-16. (FORMALIZACIÓN 6-07-16),17/02/17,"4.516,33 €",5,31100,227992
