#Número registro,Nombre tercero,Descripción,Fecha contable,Importe bruto,Orgánica,Programa,Económica,Unnamed: 4
2015.0001705,DRAGER SAFETY HISPANIA SA,02/01/15 REVISIÓN ALCOTEST POLICIA LOCAL,02/06/2015,"323,76 €",7,13250,21300,
2015.0000850,AMEDIDARREGLEM SL,02/03/2015.ARREGLOS BAJOS DE PANTALÓN CON CREMALLERA.,08/04/2015,"363,00 €",7,13230,221041,
2015.0005483,FERRETERIA ESCRIG SL,02/11/15. ADQUISICIÓN FRIGORIFICO PARA POLICIA LOCAL.,09/12/2015,"332,75 €",7,13240,21300,
2015.0005482,FERRETERIA ESCRIG SL,02/11/15. ADQUISICIÓN MICROONDAS PARA POLICIA LOCAL.,09/12/2015,"69,72 €",7,13230,221990,
2015.0005471,FERRETERIA ESCRIG SL,02/11/15. MATERIAL DE FERRETERIA PARA SU USO POR POLICIA LOCAL.,09/12/2015,"585,69 €",7,13230,221990,
2015.0005733,"FOTO VIDEO LLEDO, S.L.",02/11/15. MATERIAL FOTOGRAFICO PARA SU USO POR POLICIA LOCAL.,30/12/2015,"6,85 €",7,13230,221990,
2015.0006333,AMEDIDARREGLEM SL,02/12/15. ARREGLO VESTUARIO JORGE CABEDO,30/12/2015,"13,92 €",7,13230,221041,
2015.0000379,"EUROCOP TECHNOLOGIES, S.L","04/02/15.ALQUILER DURANTE TODO EL AÑO 2015 DE 30 SMARTPHONE CON SUS CORRESPONDIENTES LINEAS Y LICENCIAS PARA QUE LOS POLICIAS PUEDAN CONSULTAR PADRON, VEHICULOS, CONDUCTORES, SEGUROS, LOCALES, ETC. (EUROCOP TECNOLOGY S.L.)",16/04/2015,"20.908,80 €",7,13240,21610,
2015.0005969,ARMERIA RAUL SL,04/11/15. SERVICIO MENSAJERIA,30/12/2015,"174,63 €",7,13230,22201,
2015.0001723,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,05/02/15 HONORARIOS POR NECROPSIA GATA ADULTA ESTUDIO HISTOPATOLOGICO,11/06/2015,"198,56 €",7,13250,227990,
2015.0002674,SUVIMA CASTELLON SL,05/05/15. SUMINISTRO KIT DE RODAMIENTOS DE RUEDA PARA TALLER MECANICO.,23/07/2015,"96,97 €",6,15330,221990,
2015.0005368,DRAGER SAFETY HISPANIA SA,05/11/15. REVISIONES DE LOS ALCOTEST.,03/12/2015,"310,97 €",7,13250,21300,
2015.0001140,ARMERIA RAUL SL,06/02/2015. SUMINISTRO CARTUCHOS FOGUEO POLVORA NEGRA.,13/05/2015,"1.999,28 €",7,13230,221990,
2015.0001674,GRUAS TOMAS IBAÑEZ SL,06/03/15. SERVICIO GRUA ENTREGA DE DOS CASETAS DESDE TETUAN A LA MAGDALENA,02/06/2015,"580,80 €",7,13230,22300,
2015.0000367,MA&DA CB,"07/01, 20/01 Y 28/01/15. LIMPIEZA DE VEHICULOS POLICIALES",15/04/2015,"320,65 €",7,13230,21400,
2015.0001711,"BOXI CASTELLON, S.L.",08/03/15 PAREPARACIÓN CASETAS POLICIA LOCAL AÑO 2015,11/06/2015,"154,00 €",7,13240,21300,
2015.0003375,GRUAS TOMAS IBAÑEZ SL,08/06/2015. SERVICIO DE GRUA. TRANSPORTE DOS MODULOS DESDE TETUAN HASTA GRAO PLAYA.,26/09/2015,"290,40 €",7,13230,22300,
2015.0002633,DRAGER SAFETY HISPANIA SA,09/06/15 KIT PRUEBA DRAGERDRUGTEST 5000 POLICIA LOCAL,23/09/2015,"540,87 €",7,13250,21300,
2015.0006334,GRUAS TOMAS IBAÑEZ SL,1/10/15. SERVICIO DE REMOLQUE Y TRASLADO DE CASETAS AUTOPORTANTES DE LA POLICIA LOCAL A DIFERENTES UBICACIONES SEGUN NECESIDADES:  PLAYA,30/12/2015,"290,40 €",7,13230,22300,
2015.0006235,SPY CENTER SLL,1/12/15. CUATRO LECTORES DE CHIPS PARA LA UNIDAD DE UPROMA (UNIDAD DE PROTECCION DEL MEDIO AMBIENTE) TANTO PARA CANES COMO PARA EQUINOS (SPY CENTER SL).,30/12/2015,"701,80 €",7,13230,221990,
2015.0006190,ADESAL TELECOM SL,1/12/15. REPARACION TERMINAL PORTATIL STP8038 POLICIA,30/12/2015,"323,07 €",7,13200,21300,
2015.0001800,ARMERIA RAUL SL,10/04/2015. VERIFICACION PERIODICA ETILOMETROS POLICIA LOCAL.,11/06/2015,"534,44 €",7,13250,21300,
2015.0005472,FERRETERIA ESCRIG SL,10/07/15. MATERIAL DE FERRETERIA PARA SU USO POR POLICIA LOCAL.,09/12/2015,"124,58 €",7,13230,221990,
2015.0003613,"EUROCOP TECHNOLOGIES, S.L","10/07/2015. ALQUILER 30 UNIDADES SMARTHPHONE DE 5"" PARA USO DE EUROCOP MOBILE. CUOTA SEMESTRAL LINEA DE DATOS PARA SMARTHPONE, PRIMERA OPERACION CONTABLE S/BASE 5 EJECUCIÓN PPTO.",05/11/2015,"8.712,00 €",7,13250,20300,
2014.0006954,ARMERIA RAUL SL,10/12/14. ADQUISICIÓN FRIGORIFICO CON CERRADURA PARA DROGAS TOXICAS.,26/03/2015,"179,32 €",7,13230,221990,
2015.0002407,AUTOMOCION LA PISTA SA,"11/03/15.  DESMONTAR RUEDAS, TAMBORES, AJUSTAR ZAPATAS, DOMPROBAR FRENOS Y RECTIFICAR TAMBORES FRENO.",23/07/2015,"299,23 €",7,13600,21400,
2015.0006456,DURACO ESTAMPACION Y SERIGRAFIA SL,"11/12/15. MATERIAL FUNGIBLE (BOLIGRAFOS PERSONALIZADOS, CARPETAS...) PARA ENTREGAR A LOS ASISTENTES A LOS CURSOS.",30/12/2015,"597,74 €",7,13200,226020,
2015.0002975,VEDAT CASTELLON SA,11/14 DE MAYO 2015. REPARACION VEHICULOS MATRICULAS 4322HTG Y 1205FYV.  JGL 31-05-13,25/09/2015,"1.058,51 €",7,13230,21400,
2015.0004250,ARMERIA RAUL SL,12/08/15 VERIFICACION PERIODICA SONOMETROS INTEGRADORES POLICIA LOCAL,13/10/2015,"556,31 €",7,13250,21300,
2015.0002690,ARGOT CULTURAL S L,13 Y 21 ABRIL 2015. ADQUISICION LIBROS PARA CONSULTA EN BIBLIOTECA DE LA ESPAC.,23/07/2015,"147,00 €",7,13200,22001,
2015.0002410,AUTOMOCION LA PISTA SA,"13/03/15. REGULAR VALVULAFRENADO  PASAR DON FENOMETRO, COMPROAR LOS AIRES COMPRIMIDOS.",23/07/2015,"192,23 €",7,13600,21400,
2015.0006467,"SOCOMEC IBERICA, SAU",13/11/15. TRABAJOS DE REPARACIÓN DEL SAI DEL CPD DE RESPALDO DEL TETUÁN Y SUMINISTRO DE BATERÍAS,30/12/2015,"423,50 €",4,92053,227060,
2015.0002691,ARGOT CULTURAL S L,14/05/2015. ADQUISICION LIBRO PARA CONSULTA EN BIBLIOTECA DE LA ESPAC.,23/07/2015,"98,00 €",7,13200,22001,
2015.0004305,ARMERIA RAUL SL,14/08/15 8 CASCOS DE GALA P.L. MET. SIN PLUMAS POLICIA LOCAL,05/11/2015,"6.292,00 €",7,13230,221041,
2015.0004304,ARMERIA RAUL SL,14/08/15. SUMINISTRO DE VESTUARIO Y COMPLEMENTOS PARA COMPONENTES DE PLANTILLA POLICIA LOCAL DEL AYUNTAMIENTO. JGL 15-11-13,08/10/2015,"40.001,43 €",7,13230,221041,
2015.0003389,"DISTRIBUCION DE AGUAS MINEROMEDICINALES, S.L.",15 Y 23 JUNIO 2015. SUMINISTRO AGUA PARA POLICIA DE PLAYA. CASETA 1,26/09/2015,"44,48 €",7,13240,21300,
2015.0003388,"DISTRIBUCION DE AGUAS MINEROMEDICINALES, S.L.",15 Y 23 JUNIO 2015. SUMINISTRO AGUA PARA POLICIA DE PLAYA. CASETA 2,26/09/2015,"46,78 €",7,13240,21300,
2015.0004239,ARMERIA RAUL SL,15-9-15. ROTULACION: DESMONTAR Y MONTAR BICICLETA PARA AMU PLAYA,02/11/2015,"1.409,25 €",7,13240,21300,
2015.0004240,ARMERIA RAUL SL,15-9-15.SUMINISTRO JAULA TRAMPA SELECTIVA JABALIES REFORZADA Y PORTES,07/10/2015,"485,67 €",7,13230,221990,
2015.0003128,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,"15/06/2015. SUMINISTRO DE LLAVES, MANDO A DISTANCIA Y SPRAY PARA CERRADURAS PARA POLICIA LOCAL.",23/09/2015,"97,77 €",7,13230,221990,
2015.0004234,ARMERIA RAUL SL,15/09/15 3 CHALECOS ANTIBALAS EXTERIOR/INTERIOR NIVEL IIIA KNIGHTEX (GRD),07/10/2015,"2.497,44 €",7,13210,221040,
2015.0004237,ARMERIA RAUL SL,15/09/15 5 CHALECOS ANTIBALAS EXTERIOR/INTERIOR NIVEL IIIA (GRD),07/10/2015,"4.398,35 €",7,13210,221040,
2015.0004238,ARMERIA RAUL SL,15/09/15 ROTULACION: DESMONTAR Y MONTAR 12 BICICLETAS POLICIA LOCAL,07/10/2015,"3.634,20 €",7,13240,21400,
2015.0004901,"COMPONENTES ELECTRONICOS MARBE, S.L.",15/10/15. REPUESTOS PARA MOVIL.,03/12/2015,"16,84 €",7,13230,221990,
2015.0006001,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,"16, 19, 26 Y 30 NOVIEMBRE 2015. CURSO ""PSICOLOGIA APLICADA AL CRECIMIENTO PROFESIONAL""",30/12/2015,"1.200,00 €",7,13200,22606,
2015.0000441,VEDAT CASTELLON SA,"16/01, 26/01 Y 30/01/15.  REPARACION, REPOSICION DE PIEZAS Y MANTENIMIENTO DE TODOS LOS VEHICULOS POLICIALES Y DE LA AMU DEL AYUNTAMIENTO. JGL 31-05-13",30/03/2015,"1.721,48 €",7,13230,21400,
2015.0001706,DRAGER SAFETY HISPANIA SA,16/03/15. 1 KIT PRUEBA ALCOTEST POLICIA LOCAL,11/06/2015,"540,87 €",7,13200,221990,
2015.0004228,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,16/09/15  SUMINISTRO VESTUARIO DE GALA POLICIA LOCAL,07/10/2015,"5.344,57 €",7,13230,221041,
2015.0004249,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,16/109/15 SUMINISTRO VESTUARIO DE GALA POLICIA LOCAL.,13/10/2015,"5.219,94 €",7,13230,221041,
2015.0005764,DRAGER SAFETY HISPANIA SA,17/11/15. SUMINISTRO KIT PRUEBA DRAGERDRUGTEST 5000,30/12/2015,"1.081,74 €",7,13230,221990,
2015.0002828,ARMERIA RAUL SL,18/05/2015. VERIFICACION PERIODICA SONOMETROS INTEGRADORES PROMEDIADORES Y CALIBRADORES SONOROS.,06/08/2015,"556,31 €",7,13250,21300,
2015.0005644,DRAGER SAFETY HISPANIA SA,18/11/15. REVISIÓN TEST ALCOHOLEMIA POLICIA LOCAL.,18/12/2015,"310,97 €",7,13250,21300,
2015.0005754,"COMPONENTES ELECTRONICOS MARBE, S.L.",19/11/15. MATERIAL PARA SU USO POR POLICIA LOCAL.,30/12/2015,"29,50 €",7,13230,221990,
2015.0005956,ARMERIA RAUL SL,19/11/15. VERIFICACION PERIODICA ETILOMETROS POLICA LOCAL,30/12/2015,"1.068,89 €",7,13250,21300,
2015.0006239,MONPEDALADA SL,02/12/15. REPUESTOS BICILETAS PARA SU USO POR POLICIA LOCAL.,30/12/2015,"179,85 €",7,13230,221990,
2015.0003875,"FOTO VIDEO LLEDO, S.L.",2/7/15. SUMINISTRO MATERIAL PARA LA POLICIA,26/09/2015,"59,80 €",7,13230,221990,
2015.0002398,"LABORATORIO DR F ECHEVARNE, ANALISIS SA","20 Y 27/04/15,  CONTRAANÁLISIS CUANTITATIVOS",23/07/2015,"242,00 €",7,13250,227990,
2015.0002459,"CRISTALERIA J VICENT, SL",20/05/2015. CAMBIAR JUNTAS DE ESTANQUEIDAD CENTRALES DE PUERTAS AUTOMATICAS,23/07/2015,"135,52 €",6,15330,221990,
2015.0002826,ARMERIA RAUL SL,20/05/2015. KIT DE 4 SEÑALES DIA.60CM NIVEL 1. BANDA REDUCTORA VELOCIDAD MOVIL COLOR AMARILLO.,23/09/2015,"1.265,42 €",7,13230,221990,
2015.0003566,"ORTOSAN & TAXIDA, S.L.",20/07/2015. SUMINISTRO MANTA TERMICA SANITEX Y GUANTES DE LATEX.,26/09/2015,"677,60 €",7,13230,221990,
2015.0005102,ARMERIA RAUL SL,20/10/15. SUMINISTRO MUNICION 9MM PB MEM PEPII PARA POLICIA LOCAL.,04/12/2015,"11.999,26 €",7,13230,221991,
2015.0005103,ARMERIA RAUL SL,20/10/15. SUMINISTRO PLUMA NATURAL PARA CASCO DE GALA POLICIA LOCAL,25/11/2015,"1.143,15 €",7,13230,221041,
2015.0005755,DISTRIBUCIONES BON BEURE SL,20/11/15. MATERIAL PARA SU USO POR POLICIA.,30/12/2015,"42,01 €",7,13200,221990,
2015.0004054,PLACIDO GOMEZ SL,20/8/15.SUMINISTRO PAPEL CARABON PLENTICOPY,05/11/2015,"2,73 €",4,92065,220001,
2015.0002474,ADESAL TELECOM SL,21/05/15. REPARACIÓN TERMINALES PORTATILES STP8038 POLICIA LOCAL,23/07/2015,"646,14 €",7,13200,21300,
2015.0002292,DRAGER SAFETY HISPANIA SA,21/05/15. REVISION DRUGTEST POLICIA LOCAL.,23/07/2015,"1.048,08 €",7,13250,21300,
2015.0002291,DRAGER SAFETY HISPANIA SA,21/05/15. REVISIONES ALCOTEST POLICIA LOCAL,23/07/2015,"310,97 €",7,13250,21300,
2015.0001838,PLACIDO GOMEZ SL,22/04/15. ADQUISICIÓN 10 UDS. LIBRO POLICIA COMUNITARIA,23/07/2015,"490,00 €",7,13230,22001,
2015.0000199,"LABORATORIO DR F ECHEVARNE, ANALISIS SA","23.12.14 CONTRAANALISIS CUANTITATIVO DROGAS, PRIMERA OPERACIÓN CONTABLE S/BASE 6 DE LAS BEP",08/04/2015,"60,50 €",7,13230,221990,
2015.0005184,FERRETERIA ESCRIG SL,23/06/15. MATERIAL PARA SU USO POR EL ESPAC.,19/11/2015,"3,00 €",7,13230,221990,
2015.0001718,DRAGER SAFETY HISPANIA SA,24/04/15.  REVISIONES ALCOTEST POLICIA LOCAL,23/09/2015,"310,97 €",7,13250,21300,
2015.0003909,"SEÑALIZACION Y MOVILIDAD, S.L.",24/08/15 SUMINISTRO Y MONTAJE TOPES DE CAUCHO APARCAMIENTO Y PAPELERAS. POLICIA LOCAL,26/09/2015,"5.830,99 €",7,13230,221990,
2015.0000643,"LABORATORIO DR F ECHEVARNE, ANALISIS SA","24/12/2014, 12/01/2015 Y 13/01/2015. CONTRAANÁLISIS DROGAS.",16/04/2015,"181,50 €",7,13250,227990,
2015.0000772,ADESAL TELECOM SL,25/02/15. MANTENIMIENTO DE LA RED COMDES (SISTEMA TETRA) PARA EL EJERCICIO 2015,17/04/2015,"21.778,35 €",7,13200,21300,
2015.0001274,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,26/03/15. 9 COPIAS DE LLAVES Y 1 COPIA LLAVE DE SEGURIDAD PARA LOS COLEGIOS DEL GRAO.,18/05/2015,"40,65 €",7,13230,221990,
2015.0001212,SPY CENTER SLL,26/03/15. CONTROLADOR ACCESOS ROSSLARE Y ABREPUERTAS ELECTRICO,13/05/2015,"768,65 €",7,13230,21300,
2015.0002928,DURACO ESTAMPACION Y SERIGRAFIA SL,26/05/2015. 2000 LLAVEROS B-471.,23/09/2015,"999,46 €",7,13200,226011,
2015.0005911,ADESAL TELECOM SL,26/11/15.SERVICIO REPROGRAMACION TERMINALES TETRA PORTATIL SEPURA,30/12/2015,"304,92 €",7,13230,21300,
2015.0001577,ARMERIA RAUL SL,27/04/15. SUMINISTRO DE VESTUARIO Y COMPLEMENTOS PARA COMPONENTES DE PLANTILLA POLICIA LOCAL DEL AYUNTAMIENTO. JGL 15-11-13,15/05/2015,"38.661,19 €",7,13230,221041,
2015.0002823,ARMERIA RAUL SL,27/05/2015. LIMPIEZA DE CHALECOS AMARILLO EDUCACION VIAL.,23/09/2015,"49,01 €",7,13230,221041,
2015.0003593,TEINSA SL,27/07/15 SUMINISTRO DE MICROAURICULARES PARA EMISORAS POLICIALES Y DE LA AGENCIA DE MOVILIDAD URBANA.,26/09/2015,"2.007,63 €",7,13230,221990,
2015.0002562,ARMERIA RAUL SL,28/05/15. SUMINISTRO DE VESTUARIO Y COMPLEMENTOS PARA COMPONENTES DE PLANTILLA POLICIA LOCAL DEL AYUNTAMIENTO. JGL 15-11-13,31/07/2015,"50.713,97 €",7,13230,221041,
2015.0005248,DRAGER SAFETY HISPANIA SA,28/10/15. REVISIONES ALCOTEST PARA POLICIA LOCAL.,19/11/2015,"419,27 €",7,13250,21300,
2015.0002015,"FOTO VIDEO LLEDO, S.L.","29/04/2015. KIT CAMARA SONY ALPHA 58, BOLSO Y TRIPODE VELBON CON FUNDA.",23/07/2015,"458,50 €",7,13230,221990,
2015.0002616,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,29/05/2015. SUMINISTRO LLAVES POLICIA LOCAL.,23/09/2015,"32,19 €",7,13230,221990,
2015.0004608,"CORONAS CASTELLON, S.L.",29/09/15. ARREGLOS FLORALES PARA CELEBRACIÓN FIESTAS DE SAN MIGUEL ARCANGEL (PATRON DE LA POLICIA LOCAL),05/11/2015,"249,98 €",7,13230,22601,
2015.0000185,VEDAT CASTELLON SA,29/12/2014 SERVICIO MECANICA MATRICULA 5456 DMM,18/03/2015,"210,66 €",7,13230,21400,
2015.0003136,"BOXI CASTELLON, S.L.",2ª QUINCENA JUNIO 2015. LIMPIEZA CASETAS POLICIA LOCAL PLAYA PINAR Y SERRADAL.,26/09/2015,"256,73 €",7,13240,21300,
2015.0006331,FERRETERIA ESCRIG SL,3/12/15. SUMINISTRO DE MATERIAL FUNGIBLE DE FERRETERIA,30/12/2015,"46,80 €",7,13230,221990,
2015.0000399,DRAGER SAFETY HISPANIA SA,30/01/15. SUMINISTRO COMPLETO ALCOTEST,15/04/2015,"793,24 €",7,13250,21300,
2015.0001776,IMPRENTA ROSELL SL,30/04/15. REVISTAS EDUCACIÓN VIAL (ESPAC),23/07/2015,"800,00 €",7,13200,22000,
2015.0001730,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,30/04/2015. SUMINISTRO LLAVES POLICIA LOCAL.,11/06/2015,"38,72 €",7,13230,221990,
2015.0005769,TEINSA SL,30/09/15. REPARACIÓN VEHICULO ALCALDE MATRICULA 1326-HND.,18/12/2015,"205,70 €",6,92040,21400,
2015.0005255,ARMERIA RAUL SL,30/10/15. VERIFICACION PERIODICA ETILOMETROS POLICA LOCAL,19/11/2015,"534,44 €",7,13250,21300,
2015.0006338,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,30/11/15. CONTRATACIÓN DE SERVICIO DE LIMPIEZA Y DESINFECCIÓN DE VEHÍCULOS DE LA FLOTA POLICIAL,30/12/2015,"278,30 €",7,13230,21400,
2015.0005995,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,30/11/15. DUPLICAR LLAVE MOTO 1859 FFT,30/12/2015,"6,05 €",7,13230,221990,
2015.0000144,TINTORERIA WALDORF CB,30/12/14. UNIFORME POLICIA Y CORTABA,08/04/2015,"20,99 €",7,13230,221041,
2015.0000895,"LABORATORIO DR F ECHEVARNE, ANALISIS SA","31 DE ENERO, 3, 18 Y 24 DE FEBRERO DE 2015. CONTRAANÁLISIS CUANTITATIVO DROGAS.",20/04/2015,"302,50 €",7,13250,227990,
2015.0001258,ARMERIA RAUL SL,31/03/15. MUNICION PUNTA SECA.,18/05/2015,"4.999,72 €",7,13230,221991,
2015.0001256,ARMERIA RAUL SL,"31/03/15. SUMINISTRO DE CHALECO ANTIBALAS, BATERIAS Y CARGADOR TASER Y BANDA REDUCTORA DE VELOCIDAD MOVIL.",18/05/2015,"16.999,62 €",7,13220,221991,
2015.0002014,"FOTO VIDEO LLEDO, S.L.",31/03/2015. COPIA VIDEO A DVD.,23/07/2015,"12,00 €",7,13230,221990,
2015.0003826,TINTORERIA WALDORF CB,31/07/15. LIMPIEZA Y PLANCHADO DE TRAJE MARINO DE UNIFORME POLICIA LOCAL.,26/09/2015,"15,00 €",7,13230,221041,
2015.0003710,DRAGER SAFETY HISPANIA SA,31/07/15.SUMINISTRO DE KITS DE DETECCION DE DROGAS TOXICAS Y ESTUPEFACIENTES PARA EQUIPO DE DRÜGTEST DESTINADAS A LA UNIDAD DE ATESTADOS,26/09/2015,"1.081,74 €",7,13230,221990,
2015.0006336,AUTO-RECAMBIOS JAIME SL,9/12/15 SUMINISTRO DE MATERIAL FUNGIBLE DE FERRETERIA,30/12/2015,"81,07 €",7,13230,221990,
2015.0006329,SPY CENTER SLL,9/12/15. CONTROLADOR ACCESOS DEPENDENCIAS TETUAN,30/12/2015,"768,65 €",7,13230,221990,
2015.0006330,SPY CENTER SLL,9/12/15. INSTALACION EN LA TENENCIA ALCALDIA DEL GRAO DE UNA CERRADURA BIOMETRICA,30/12/2015,"768,65 €",7,13230,221990,
2015.0002837,"LABORATORIO DR F ECHEVARNE, ANALISIS SA",ABRIL - MAYO 2015. CONTRAANALISIS CUANTITATIVOS DE DROGAS.,23/09/2015,"302,50 €",7,13250,227990,
2015.0002225,SOLRED SA,"ABRIL 2015, LAVADOS VEHÍCULOS POLICIA LOCAL",23/07/2015,"25,00 €",7,13230,21400,
2015.0002117,MA&DA CB,ABRIL 2015. LIMPIEZA DE VEHICULOS PERTENECIENTES AL CUERPO DE LA POLICIA.,23/07/2015,"441,65 €",7,13230,21400,
2015.0002065,TRANSTEL SA,ABRIL/15.   CONTRATO ARRENDAMIENTO DE UN FURGON DE ATESTADOS MATRICULA 6732 HJF CON DESTINO A LA POLICIA LOCAL. JGL. 23-12-11,31/07/2015,"1.740,15 €",7,13250,20401,
2015.0001785,"ANDACAR 2000, S.A.",ABRIL/15. ARRENDAMIENTO DE 36 VEHICULOS DESTINO A LA POLICIA LOCAL DE AYUNTAMIENTO. JGL. 13-09-13,05/06/2015,"33.936,32 €",7,13230,20400,
2015.0002024,DOS RODES RENT SL,"ABRIL/15. ARRENDAMIENTO DE 4 MOTOCICLETAS MARCA HONDA, COMPLETAMENTE EQUIPADAS PARA LA POLICIA LOCAL. JGL. 22-07-11",31/07/2015,"2.818,19 €",7,13250,20403,
2015.0002026,DOS RODES RENT SL,ABRIL/15. ARRENDAMIENTO DE OCHO MOTOCICLETAS TOTALMENTE EQUIPADAS CON DESTINO POLICIA LOCAL. JGL 23-10-14,31/07/2015,"5.676,03 €",7,13250,20404,
2015.0002025,DOS RODES RENT SL,"ABRIL/15. ARRENDAMIENTO SIN OPCION DE COMPRA, DE SEIS MOTOCICLETAS HONDA FORZA NSS300 ABS (MATRICULAS HYJ) TOTALMENTE EQUIPADAS PARA LA POLICIA LOCAL. JGL 13-06-14",31/07/2015,"2.995,80 €",7,13240,20400,
2015.0002035,VEDAT CASTELLON SA,"ABRIL/15. SERVICIO DE REPARACION, REPOSICION DE PIEZAS Y MANTENIMIENTO DE TODOS LOS VEHICULOS POLICIALES Y DE LA AMU PROPIEDAD DEL AYUNTAMIENTO. JGL 31-05-13",31/07/2015,"2.955,80 €",7,13230,21400,
2015.0005953,TEINSA SL,ADECUACION DEL FURGON DE TRAFICO A OFICINA POLIVALENTE (MOBILIARIO INTERIOR E INSPECCION TECNICA CORRESPONDIENTE).,30/12/2015,"6.000,00 €",7,13230,21400,
2015.0005595,TEINSA SL,ADQUISICION 20 CARGADORES DE SOBREMESA PARA CARGA DE UNA BATERIA Y LA RADIOPORTATIL,18/12/2015,"3.928,79 €",7,13230,221990,
2015.0004335,TRANSTEL SA,AGOSTO 15. ARRENDAMIENTO DE UN FURGON DE ATESTADOS MATRICULA 6732 HJF CON DESTINO A LA POLICIA LOCAL. JGL. 23-12-11,16/10/2015,"1.741,89 €",7,13250,20401,
2015.0004011,"ANDACAR 2000, S.A.","AGOSTO 2015, ARRENDAMIENTO SIN OPCION DE COMPRA DE 36 VEHICULOS TOTALMENTE EQUIPADOS CON DESTINO POLICIA LOCAL. JGL 13-09-13",25/09/2015,"33.936,32 €",7,13230,20400,
2015.0003906,DOS RODES RENT SL,"AGOSTO 2015. ARRENDAMIENTO 8 MOTOS HONDA NT 700 (4283JBP, 4496JBP, 4512JBP,1719JBP), Y BMW (F700GS 4285JBP, 4466JBP, 4612JBP Y 4685JBP) POLICIA LOCAL  . JGL 23-10-14",25/09/2015,"5.676,03 €",7,13250,20404,
2015.0004524,DOS RODES RENT SL,"AGOSTO/15. ARRENDAMIENTO DE 4 MOTOCICLETAS MARCA HONDA NT700V 3935HGB, 3938HGB, 3941HGB Y 3943HGB POLICIA LOCAL. JGL. 22-07-11",23/10/2015,"2.818,15 €",7,13250,20403,
2015.0004339,TRANSTEL SA,AGOSTO/15. ARRENDAMIENTO DE UN FURGÓN DE ATESTADOS MATRICULA 8617 JCZ PARA LA POLICIA LOCAL. JGL 21-11-14 (ACTA DE RECEPCION 30-04-15).,16/10/2015,"2.316,85 €",7,13250,20400,
2015.0003905,DOS RODES RENT SL,"AGOSTO/15. ARRENDAMIENTO SEIS MOTOCICLETAS HONDA FORZA NSS300 ABS 4599HYJ, 4701HYJ, 5737HYJ, 5562HYJ, 5872HYJ Y 6212HYJ POLICIA LOCAL. JGL 13-06-14",25/09/2015,"2.995,80 €",7,13240,20400,
2015.0004043,"LABORATORIO DR F ECHEVARNE, ANALISIS SA",AGOSTO/15. CONTRAANALISIS CUANTITATIVOS DE DROGAS,05/11/2015,"907,50 €",7,13250,227990,
2015.0004268,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,AGOSTO/15. LAVADO VEHICULOS POLICIALES.,13/10/2015,"266,20 €",7,13230,21400,
2015.0004059,"BOXI CASTELLON, S.L.",AGOSTO/15. LIMPIEZA CASETA POLICIA LOCAL PLAYAS,07/10/2015,"497,41 €",7,13240,21300,
2015.0005021,VEDAT CASTELLON SA,AGOSTO/15. MANTENIMIENTO DE TODOS LOS VEHICULOS POLICIALES  Y DEL A.M.U. PROPIEDAD DEL AYUNTAMIENTO. JGL  22-03-13 (PRORR. DEC 01-04-15 Y RECTIF. DEC. 04-05-15).,14/12/2015,"1.874,86 €",7,13230,21400,
2015.0004044,"DISTRIBUCION DE AGUAS MINEROMEDICINALES, S.L.",AGOSTO/15. SUMINISTRO AGUA POLICIA PLAYA,05/11/2015,"31,93 €",7,13240,21300,
2015.0003989,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,AGOSTO/15.LIMPIEZA VEHICULOS POLICIA LOCAL,05/11/2015,"477,95 €",7,13230,21400,
2015.0004045,"DISTRIBUCION DE AGUAS MINEROMEDICINALES, S.L.",AGOSTO/15.SUMINISTRO AGUA POLICIA PLAYA,05/11/2015,"39,08 €",7,13240,21300,
2015.0005988,ARMERIA RAUL SL,CAJON DESCARGA BALISTIC SOLUTIONS,30/12/2015,"698,00 €",7,13230,221990,
2015.0006390,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,"CONTRATACIÓN DE SERVICIO DE LIMPIEZA Y DESINFECCIÓN DE VEHÍCULOS DE LA FLOTA POLICIAL (MA&DA, AUTOLAVADO 5 ESTRELLAS, ETC)",30/12/2015,"290,40 €",7,13230,21400,
